source_id,target_id,rel_type,basis,source_document
INST-GUID,INST-REG,PROVIDES_GUIDANCE_ON,This guidance is intended to describe the Food and Drug Administration's (FDA's) current thinking regarding the scope and application of part 11 of Title 21 of the Code of Federal Regulations; Electronic Records; Electronic Signatures (21 CFR Part 11).,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
