source_id,target_id,rel_type,source_document
G-II,WD-1,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
G-II,WD-2,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
G-II,WD-3,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
G-II,WD-4,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
G-II,WD-5,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
G-II,WD-6,ANNOUNCES_WITHDRAWAL_OF,"Guidance for Industry - Part 11, Electronic Records; Electronic Signatures - Scope and Application (FDA, August 2003); KB 2/USA/Part-11--Electronic-Records--Electronic-Signatures.pdf"
