source_id,target_id,rel_type,detail
SEC-SPECIAL-DEF,SPC-COMMON,DEFINES_CATEGORY,
SEC-SPECIAL-DEF,SPC-SEXUAL-ORIENTATION,DEFINES_CATEGORY,
SEC-SPECIAL-DEF,SPC-CRIMINAL-CONVICTION,DEFINES_CATEGORY,
SEC-SPECIAL-DEF,SPC-APPEARANCE,DEFINES_CATEGORY,
