regional_standard_and_regulation_id,name,citation,version,status,effective_date,jurisdiction,description,url
VCDPA 2023,Virginia Consumer Data Protection Act (VCDPA),Va. Code Ann. §§ 59.1-575 to 59.1-585,"2021, Sp. Sess. I, cc. 35, 36; amended 2022, cc. 423, 451, 452; 2024, cc. 840, 844; 2025, c. 703; 2026, c. 820",Active,01-01-2023,Virginia - USA,"Chapter 53 of Title 59.1 of the Code of Virginia, the Virginia Consumer Data Protection Act, establishing consumer personal data rights, controller and processor responsibilities, data protection assessments, and exclusive enforcement by the Attorney General.",https://law.lis.virginia.gov/vacodefull/title59.1/chapter53/
