source_id,target_id,rel_type,source_document
PART-1,DIV-1,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,DIV-1.1,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,DIV-2,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,DIV-3,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,DIV-4,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,DIV-5,HAS_DIVISION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,S-2,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,S-3,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,S-4,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,S-4.01,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
PART-1,S-4.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-5,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-6,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-6.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-7,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-7.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-7.2,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-7.3,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-7.4,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-8,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-9,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1,S-10,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1.1,S-10.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1.1,S-10.2,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-1.1,S-10.3,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-11,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-12,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-12.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-12.2,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-13,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-14,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-15,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-16,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-17,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-17.1,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-2,S-17.2,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-3,S-18,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-3,S-19,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
DIV-4,S-20,HAS_SECTION,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
