source_id,target_id,rel_type,source_document
S-2,DEF-2-alternative-format,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-breach-of-security-safeguards,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-business-contact-information,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-business-transaction,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-commercial-activity,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-commissioner,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-court,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-federal-work-undertaking-or-business,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-organization,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-personal-health-information,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-personal-information,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-prescribed,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-2,DEF-2-record,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-7.1,DEF-7.1-access,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-7.1,DEF-7.1-computer-program,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-7.1,DEF-7.1-computer-system,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-7.1,DEF-7.1-electronic-address,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-data,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-electronic-document,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-electronic-signature,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-federal-law,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-responsible-authority,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-31,DEF-31-secure-electronic-signature,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-10.1,DEF-10.1-significant-harm,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-27.1,DEF-27.1-employee,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-27.1,DEF-27.1-employer,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-35,DEF-35-filing,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
S-5,DEF-5-should,DEFINES,KB 2/Canada/Personal Information Protection and Electronic Documents Act.pdf
