start_id,end_id,relationship_type
article_5,concept_transparency,IMPLEMENTS_PRINCIPLE
article_5,concept_minimisation,IMPLEMENTS_PRINCIPLE
article_25,concept_minimisation,IMPLEMENTS_PRINCIPLE
