source_id,target_id,rel_type,clause_type
LAW_ART_9,LAW_ART_9_F_VII,HAS_CLAUSE,fraction
LAW_ART_10,LAW_ART_10_P1,HAS_CLAUSE,paragraph
LAW_ART_10,LAW_ART_10_P2,HAS_CLAUSE,paragraph
LAW_ART_10,LAW_ART_10_P3,HAS_CLAUSE,paragraph
LAW_ART_11,LAW_ART_11_P1,HAS_CLAUSE,paragraph
LAW_ART_12,LAW_ART_12_P1,HAS_CLAUSE,paragraph
LAW_ART_13,LAW_ART_13_P1,HAS_CLAUSE,paragraph
LAW_ART_14,LAW_ART_14_P1,HAS_CLAUSE,paragraph
LAW_ART_15,LAW_ART_15_P1,HAS_CLAUSE,paragraph
LAW_ART_15,LAW_ART_15_F_I,HAS_CLAUSE,fraction
LAW_ART_15,LAW_ART_15_F_II,HAS_CLAUSE,fraction
LAW_ART_15,LAW_ART_15_F_III,HAS_CLAUSE,fraction
LAW_ART_15,LAW_ART_15_F_IV,HAS_CLAUSE,fraction
LAW_ART_15,LAW_ART_15_F_V,HAS_CLAUSE,fraction
LAW_ART_15,LAW_ART_15_F_VI,HAS_CLAUSE,fraction
LAW_ART_16,LAW_ART_16_P1,HAS_CLAUSE,paragraph
LAW_ART_16,LAW_ART_16_F_I,HAS_CLAUSE,fraction
LAW_ART_16,LAW_ART_16_F_II,HAS_CLAUSE,fraction
LAW_ART_17,LAW_ART_17_P1,HAS_CLAUSE,paragraph
LAW_ART_17,LAW_ART_17_P2,HAS_CLAUSE,paragraph
LAW_ART_17,LAW_ART_17_P3,HAS_CLAUSE,paragraph
LAW_ART_18,LAW_ART_18_P1,HAS_CLAUSE,paragraph
LAW_ART_18,LAW_ART_18_P2,HAS_CLAUSE,paragraph
LAW_ART_19,LAW_ART_19_P1,HAS_CLAUSE,paragraph
LAW_ART_20,LAW_ART_20_P1,HAS_CLAUSE,paragraph
LAW_ART_21,LAW_ART_21_P1,HAS_CLAUSE,paragraph
LAW_ART_21,LAW_ART_21_P2,HAS_CLAUSE,paragraph
LAW_ART_21,LAW_ART_21_P3,HAS_CLAUSE,paragraph
LAW_ART_22,LAW_ART_22_P1,HAS_CLAUSE,paragraph
LAW_ART_23,LAW_ART_23_P1,HAS_CLAUSE,paragraph
LAW_ART_24,LAW_ART_24_P1,HAS_CLAUSE,paragraph
LAW_ART_24,LAW_ART_24_P2,HAS_CLAUSE,paragraph
LAW_ART_24,LAW_ART_24_P3,HAS_CLAUSE,paragraph
LAW_ART_24,LAW_ART_24_P4,HAS_CLAUSE,paragraph
LAW_ART_25,LAW_ART_25_P1,HAS_CLAUSE,paragraph
LAW_ART_25,LAW_ART_25_F_I,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_II,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_III,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_IV,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_V,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_VI,HAS_CLAUSE,fraction
LAW_ART_25,LAW_ART_25_F_VII,HAS_CLAUSE,fraction
LAW_ART_26,LAW_ART_26_P1,HAS_CLAUSE,paragraph
LAW_ART_26,LAW_ART_26_F_I,HAS_CLAUSE,fraction
LAW_ART_26,LAW_ART_26_F_II,HAS_CLAUSE,fraction
LAW_ART_26,LAW_ART_26_P2,HAS_CLAUSE,paragraph
LAW_ART_27,LAW_ART_27_P1,HAS_CLAUSE,paragraph
LAW_ART_28,LAW_ART_28_P1,HAS_CLAUSE,paragraph
LAW_ART_28,LAW_ART_28_F_I,HAS_CLAUSE,fraction
LAW_ART_28,LAW_ART_28_F_II,HAS_CLAUSE,fraction
LAW_ART_28,LAW_ART_28_F_III,HAS_CLAUSE,fraction
LAW_ART_28,LAW_ART_28_F_IV,HAS_CLAUSE,fraction
LAW_ART_28,LAW_ART_28_F_V,HAS_CLAUSE,fraction
LAW_ART_29,LAW_ART_29_P1,HAS_CLAUSE,paragraph
LAW_ART_30,LAW_ART_30_P1,HAS_CLAUSE,paragraph
LAW_ART_31,LAW_ART_31_P1,HAS_CLAUSE,paragraph
LAW_ART_31,LAW_ART_31_P2,HAS_CLAUSE,paragraph
LAW_ART_32,LAW_ART_32_P1,HAS_CLAUSE,paragraph
LAW_ART_32,LAW_ART_32_P2,HAS_CLAUSE,paragraph
LAW_ART_33,LAW_ART_33_P1,HAS_CLAUSE,paragraph
LAW_ART_33,LAW_ART_33_F_I,HAS_CLAUSE,fraction
LAW_ART_33,LAW_ART_33_F_II,HAS_CLAUSE,fraction
LAW_ART_33,LAW_ART_33_F_III,HAS_CLAUSE,fraction
LAW_ART_33,LAW_ART_33_F_IV,HAS_CLAUSE,fraction
LAW_ART_33,LAW_ART_33_F_V,HAS_CLAUSE,fraction
LAW_ART_33,LAW_ART_33_P2,HAS_CLAUSE,paragraph
LAW_ART_33,LAW_ART_33_P3,HAS_CLAUSE,paragraph
LAW_ART_34,LAW_ART_34_P1,HAS_CLAUSE,paragraph
LAW_ART_34,LAW_ART_34_P2,HAS_CLAUSE,paragraph
LAW_ART_34,LAW_ART_34_P3,HAS_CLAUSE,paragraph
LAW_ART_35,LAW_ART_35_P1,HAS_CLAUSE,paragraph
LAW_ART_35,LAW_ART_35_P2,HAS_CLAUSE,paragraph
LAW_ART_36,LAW_ART_36_P1,HAS_CLAUSE,paragraph
LAW_ART_36,LAW_ART_36_F_I,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_II,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_III,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_IV,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_V,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_VI,HAS_CLAUSE,fraction
LAW_ART_36,LAW_ART_36_F_VII,HAS_CLAUSE,fraction
LAW_ART_37,LAW_ART_37_P1,HAS_CLAUSE,paragraph
LAW_ART_37,LAW_ART_37_P2,HAS_CLAUSE,paragraph
LAW_ART_38,LAW_ART_38_P1,HAS_CLAUSE,paragraph
LAW_ART_39,LAW_ART_39_P1,HAS_CLAUSE,paragraph
LAW_ART_39,LAW_ART_39_F_I,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_II,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_III,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_IV,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_V,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_VI,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_VII,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_VIII,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_IX,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_X,HAS_CLAUSE,fraction
LAW_ART_39,LAW_ART_39_F_XI,HAS_CLAUSE,fraction
LAW_ART_40,LAW_ART_40_P1,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P2,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P3,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P4,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P5,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P6,HAS_CLAUSE,paragraph
LAW_ART_40,LAW_ART_40_P7,HAS_CLAUSE,paragraph
LAW_ART_41,LAW_ART_41_P1,HAS_CLAUSE,paragraph
LAW_ART_41,LAW_ART_41_F_I,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_F_II,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_F_III,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_F_IV,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_F_V,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_F_VI,HAS_CLAUSE,fraction
LAW_ART_41,LAW_ART_41_P2,HAS_CLAUSE,paragraph
LAW_ART_41,LAW_ART_41_P3,HAS_CLAUSE,paragraph
LAW_ART_41,LAW_ART_41_P4,HAS_CLAUSE,paragraph
LAW_ART_41,LAW_ART_41_P5,HAS_CLAUSE,paragraph
LAW_ART_42,LAW_ART_42_P1,HAS_CLAUSE,paragraph
LAW_ART_43,LAW_ART_43_P1,HAS_CLAUSE,paragraph
LAW_ART_44,LAW_ART_44_P1,HAS_CLAUSE,paragraph
LAW_ART_45,LAW_ART_45_P1,HAS_CLAUSE,paragraph
LAW_ART_46,LAW_ART_46_P1,HAS_CLAUSE,paragraph
LAW_ART_46,LAW_ART_46_F_I,HAS_CLAUSE,fraction
LAW_ART_46,LAW_ART_46_F_II,HAS_CLAUSE,fraction
LAW_ART_46,LAW_ART_46_F_III,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_P1,HAS_CLAUSE,paragraph
LAW_ART_47,LAW_ART_47_F_I,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_F_II,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_F_III,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_F_IV,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_F_V,HAS_CLAUSE,fraction
LAW_ART_47,LAW_ART_47_F_VI,HAS_CLAUSE,fraction
LAW_ART_48,LAW_ART_48_P1,HAS_CLAUSE,paragraph
LAW_ART_48,LAW_ART_48_F_I,HAS_CLAUSE,fraction
LAW_ART_48,LAW_ART_48_F_II,HAS_CLAUSE,fraction
LAW_ART_48,LAW_ART_48_F_III,HAS_CLAUSE,fraction
LAW_ART_48,LAW_ART_48_F_IV,HAS_CLAUSE,fraction
LAW_ART_49,LAW_ART_49_P1,HAS_CLAUSE,paragraph
LAW_ART_49,LAW_ART_49_P2,HAS_CLAUSE,paragraph
LAW_ART_49,LAW_ART_49_P3,HAS_CLAUSE,paragraph
LAW_ART_50,LAW_ART_50_P1,HAS_CLAUSE,paragraph
LAW_ART_50,LAW_ART_50_P2,HAS_CLAUSE,paragraph
LAW_ART_50,LAW_ART_50_P3,HAS_CLAUSE,paragraph
LAW_ART_51,LAW_ART_51_P1,HAS_CLAUSE,paragraph
LAW_ART_52,LAW_ART_52_P1,HAS_CLAUSE,paragraph
LAW_ART_53,LAW_ART_53_P1,HAS_CLAUSE,paragraph
LAW_ART_54,LAW_ART_54_P1,HAS_CLAUSE,paragraph
LAW_ART_54,LAW_ART_54_P2,HAS_CLAUSE,paragraph
LAW_ART_55,LAW_ART_55_P1,HAS_CLAUSE,paragraph
LAW_ART_55,LAW_ART_55_P2,HAS_CLAUSE,paragraph
LAW_ART_55,LAW_ART_55_P3,HAS_CLAUSE,paragraph
LAW_ART_56,LAW_ART_56_P1,HAS_CLAUSE,paragraph
LAW_ART_57,LAW_ART_57_P1,HAS_CLAUSE,paragraph
LAW_ART_57,LAW_ART_57_P2,HAS_CLAUSE,paragraph
LAW_ART_57,LAW_ART_57_P3,HAS_CLAUSE,paragraph
LAW_ART_57,LAW_ART_57_P4,HAS_CLAUSE,paragraph
LAW_ART_57,LAW_ART_57_P5,HAS_CLAUSE,paragraph
LAW_ART_58,LAW_ART_58_P1,HAS_CLAUSE,paragraph
LAW_ART_58,LAW_ART_58_F_I,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_II,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_III,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_IV,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_V,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_VI,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_VII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_VIII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_IX,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_X,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XI,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XIII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XIV,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XV,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XVI,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XVII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XVIII,HAS_CLAUSE,fraction
LAW_ART_58,LAW_ART_58_F_XIX,HAS_CLAUSE,fraction
LAW_ART_59,LAW_ART_59_P1,HAS_CLAUSE,paragraph
LAW_ART_59,LAW_ART_59_F_I,HAS_CLAUSE,fraction
LAW_ART_59,LAW_ART_59_F_II,HAS_CLAUSE,fraction
LAW_ART_59,LAW_ART_59_F_III,HAS_CLAUSE,fraction
LAW_ART_59,LAW_ART_59_F_IV,HAS_CLAUSE,fraction
LAW_ART_60,LAW_ART_60_P1,HAS_CLAUSE,paragraph
LAW_ART_60,LAW_ART_60_F_I,HAS_CLAUSE,fraction
LAW_ART_60,LAW_ART_60_F_II,HAS_CLAUSE,fraction
LAW_ART_60,LAW_ART_60_F_III,HAS_CLAUSE,fraction
LAW_ART_60,LAW_ART_60_F_IV,HAS_CLAUSE,fraction
LAW_ART_60,LAW_ART_60_F_V,HAS_CLAUSE,fraction
LAW_ART_61,LAW_ART_61_P1,HAS_CLAUSE,paragraph
LAW_ART_62,LAW_ART_62_P1,HAS_CLAUSE,paragraph
LAW_ART_63,LAW_ART_63_P1,HAS_CLAUSE,paragraph
LAW_ART_64,LAW_ART_64_P1,HAS_CLAUSE,paragraph
LAW_ART_64,LAW_ART_64_P2,HAS_CLAUSE,paragraph
