source_id,target_id,rel_type,label
LAW_TR_Second,LAW_TR_Second_F_I,HAS_CLAUSE,I
LAW_TR_Second,LAW_TR_Second_F_II,HAS_CLAUSE,II
LAW_TR_Second,LAW_TR_Second_F_III,HAS_CLAUSE,III
LAW_TR_Second,LAW_TR_Second_F_IV,HAS_CLAUSE,IV
LAW_TR_Second,LAW_TR_Second_F_V,HAS_CLAUSE,V
