source_id,target_id,rel_type,clause_type
REG_ART_97,REG_ART_97_P1,HAS_CLAUSE,paragraph
REG_ART_97,REG_ART_97_F_I,HAS_CLAUSE,fraction
REG_ART_97,REG_ART_97_F_II,HAS_CLAUSE,fraction
REG_ART_98,REG_ART_98_P1,HAS_CLAUSE,paragraph
REG_ART_98,REG_ART_98_P2,HAS_CLAUSE,paragraph
REG_ART_99,REG_ART_99_P1,HAS_CLAUSE,paragraph
REG_ART_100,REG_ART_100_P1,HAS_CLAUSE,paragraph
REG_ART_101,REG_ART_101_P1,HAS_CLAUSE,paragraph
REG_ART_102,REG_ART_102_P1,HAS_CLAUSE,paragraph
REG_ART_102,REG_ART_102_P2,HAS_CLAUSE,paragraph
REG_ART_103,REG_ART_103_P1,HAS_CLAUSE,paragraph
REG_ART_104,REG_ART_104_P1,HAS_CLAUSE,paragraph
REG_ART_105,REG_ART_105_P1,HAS_CLAUSE,paragraph
REG_ART_106,REG_ART_106_P1,HAS_CLAUSE,paragraph
REG_ART_106,REG_ART_106_P2,HAS_CLAUSE,paragraph
REG_ART_107,REG_ART_107_P1,HAS_CLAUSE,paragraph
REG_ART_107,REG_ART_107_F_I,HAS_CLAUSE,fraction
REG_ART_107,REG_ART_107_F_II,HAS_CLAUSE,fraction
REG_ART_107,REG_ART_107_F_III,HAS_CLAUSE,fraction
REG_ART_107,REG_ART_107_F_IV,HAS_CLAUSE,fraction
REG_ART_108,REG_ART_108_P1,HAS_CLAUSE,paragraph
REG_ART_108,REG_ART_108_P2,HAS_CLAUSE,paragraph
REG_ART_109,REG_ART_109_P1,HAS_CLAUSE,paragraph
REG_ART_109,REG_ART_109_F_I,HAS_CLAUSE,fraction
REG_ART_109,REG_ART_109_F_II,HAS_CLAUSE,fraction
REG_ART_109,REG_ART_109_P2,HAS_CLAUSE,paragraph
REG_ART_110,REG_ART_110_P1,HAS_CLAUSE,paragraph
REG_ART_110,REG_ART_110_P2,HAS_CLAUSE,paragraph
REG_ART_110,REG_ART_110_P3,HAS_CLAUSE,paragraph
REG_ART_111,REG_ART_111_P1,HAS_CLAUSE,paragraph
REG_ART_112,REG_ART_112_P1,HAS_CLAUSE,paragraph
REG_ART_112,REG_ART_112_P2,HAS_CLAUSE,paragraph
REG_ART_113,REG_ART_113_P1,HAS_CLAUSE,paragraph
REG_ART_113,REG_ART_113_P2,HAS_CLAUSE,paragraph
REG_ART_113,REG_ART_113_P3,HAS_CLAUSE,paragraph
REG_ART_113,REG_ART_113_P4,HAS_CLAUSE,paragraph
REG_ART_114,REG_ART_114_P1,HAS_CLAUSE,paragraph
REG_ART_114,REG_ART_114_P2,HAS_CLAUSE,paragraph
REG_ART_114,REG_ART_114_P3,HAS_CLAUSE,paragraph
REG_ART_114,REG_ART_114_P4,HAS_CLAUSE,paragraph
REG_ART_114,REG_ART_114_P5,HAS_CLAUSE,paragraph
REG_ART_115,REG_ART_115_P1,HAS_CLAUSE,paragraph
REG_ART_115,REG_ART_115_F_I,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_II,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_III,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_IV,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_V,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_VI,HAS_CLAUSE,fraction
REG_ART_115,REG_ART_115_F_VII,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_P1,HAS_CLAUSE,paragraph
REG_ART_116,REG_ART_116_F_I,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_II,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_III,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_IV,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_V,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_VI,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_F_VII,HAS_CLAUSE,fraction
REG_ART_116,REG_ART_116_P2,HAS_CLAUSE,paragraph
REG_ART_117,REG_ART_117_P1,HAS_CLAUSE,paragraph
REG_ART_117,REG_ART_117_P2,HAS_CLAUSE,paragraph
REG_ART_118,REG_ART_118_P1,HAS_CLAUSE,paragraph
REG_ART_119,REG_ART_119_P1,HAS_CLAUSE,paragraph
REG_ART_119,REG_ART_119_F_I,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_II,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_III,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_IV,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_V,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_VI,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_F_VII,HAS_CLAUSE,fraction
REG_ART_119,REG_ART_119_P2,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_P1,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_F_I,HAS_CLAUSE,fraction
REG_ART_120,REG_ART_120_P2,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_P3,HAS_CLAUSE,paragraph
REG_ART_120,REG_ART_120_F_II,HAS_CLAUSE,fraction
