source_id,target_id,rel_type,ordinal
REG_LFPDPPP_2011,REG_TR_First,HAS_TRANSITORY,First
REG_LFPDPPP_2011,REG_TR_Second,HAS_TRANSITORY,Second
REG_LFPDPPP_2011,REG_TR_Third,HAS_TRANSITORY,Third
REG_LFPDPPP_2011,REG_TR_Fourth,HAS_TRANSITORY,Fourth
REG_LFPDPPP_2011,REG_TR_Fifth,HAS_TRANSITORY,Fifth
