source_id,target_id,rel_type
reg1(3)(c),def_the_relevant_authorities_in_a_member_state__reg1_3_c,DEFINES
reg1(3)(d),def_designated_competent_authority_for_an_operator_of_an_essential_service__reg1_3_d,DEFINES
reg1(3)(e),def_relevant_digital_service_provider__reg1_3_e,DEFINES
reg1(3)(f),def_nis_enforcement_authorities__reg1_3_f,DEFINES
reg1(3)(g),def_security_of_network_and_information_systems__reg1_3_g,DEFINES
reg2(8),def_a_minister_of_the_crown__reg2_8,DEFINES
reg7(2)(a),def_the_northern_ireland_competent_authority__reg7_2_a,DEFINES
reg7(2)(b),def_a_northern_ireland_department__reg7_2_b,DEFINES
reg12(17),def_eu_regulation_2018_151__reg12_17,DEFINES
reg18(7)(a),def_a_material_contravention__reg18_7_a,DEFINES
reg18(7)(b),def_enforcement_authority__reg18_7_b,DEFINES
reg19(11)(a),def_designation_decision__reg19_11_a,DEFINES
reg19(11)(b),def_penalty_decision__reg19_11_b,DEFINES
reg21(6)(a),def_nis_function__reg21_6_a,DEFINES
reg21(6)(b),def_enforcement_authority__reg21_6_b,DEFINES
reg24(5),def_proper_address__reg24_5,DEFINES
reg24(6),def_partnership__reg24_6,DEFINES
reg25(5),def_regulatory_provision__reg25_5,DEFINES
sch2p1(8)(a),def_affiliated_undertaking__sch2p1_8_a,DEFINES
sch2p1(8)(b),def_distribution__sch2p1_8_b,DEFINES
sch2p1(8)(c),def_distribution_system_operator__sch2p1_8_c,DEFINES
sch2p1(8)(d),def_electricity_undertaking__sch2p1_8_d,DEFINES
sch2p1(8)(e),def_final_customer__sch2p1_8_e,DEFINES
sch2p1(8)(f),def_generation__sch2p1_8_f,DEFINES
sch2p1(8)(g),def_interconnector_licence__sch2p1_8_g,DEFINES
sch2p1(8)(i),def_stored_energy__sch2p1_8_i,DEFINES
sch2p1(8)(j),def_supply__sch2p1_8_j,DEFINES
sch2p1(8)(k),def_transmission__sch2p1_8_k,DEFINES
sch2p1(8)(l),def_transmission_system_operator__sch2p1_8_l,DEFINES
sch2p2(8)(a),def_carbon_dioxide_pipeline__sch2p2_8_a,DEFINES
sch2p2(8)(b),def_crude_oil__sch2p2_8_b,DEFINES
sch2p2(8)(c),def_crude_oil_based_fuel__sch2p2_8_c,DEFINES
sch2p2(8)(d),def_foreign_sector_of_the_continental_shelf__sch2p2_8_d,DEFINES
sch2p2(8)(e),def_gas_processing_facility__sch2p2_8_e,DEFINES
sch2p2(8)(f),def_gas_processing_operation__sch2p2_8_f,DEFINES
sch2p2(8)(g),def_gas_transporter__sch2p2_8_g,DEFINES
sch2p2(8)(h),def_oil_equivalent__sch2p2_8_h,DEFINES
sch2p2(8)(i),def_oil_processing_facility__sch2p2_8_i,DEFINES
sch2p2(8)(j),def_oil_processing_operations__sch2p2_8_j,DEFINES
sch2p2(8)(k),def_petroleum__sch2p2_8_k,DEFINES
sch2p2(8)(l),def_petroleum_production_project__sch2p2_8_l,DEFINES
sch2p2(8)(m),def_piped_gas__sch2p2_8_m,DEFINES
sch2p2(8)(n),def_pipeline__sch2p2_8_n,DEFINES
sch2p2(8)(o),def_relevant_offshore_installation__sch2p2_8_o,DEFINES
sch2p2(8)(p),def_terminal__sch2p2_8_p,DEFINES
sch2p2(8)(q),def_upstream_petroleum_pipeline__sch2p2_8_q,DEFINES
sch2p3(10)(a),def_carbon_dioxide_pipeline__sch2p3_10_a,DEFINES
sch2p3(10)(b),def_crude_oil__sch2p3_10_b,DEFINES
sch2p3(10)(c),def_distribution__sch2p3_10_c,DEFINES
sch2p3(10)(d),def_distribution_system_operator__sch2p3_10_d,DEFINES
sch2p3(10)(e),def_final_customer__sch2p3_10_e,DEFINES
sch2p3(10)(f),def_foreign_sector_of_the_continental_shelf__sch2p3_10_f,DEFINES
sch2p3(10)(g),def_gas_processing_facility__sch2p3_10_g,DEFINES
sch2p3(10)(h),def_gas_processing_operation__sch2p3_10_h,DEFINES
sch2p3(10)(i),def_gas_transporter__sch2p3_10_i,DEFINES
sch2p3(10)(j),def_interconnector_licence__sch2p3_10_j,DEFINES
sch2p3(10)(k),def_lng_facility__sch2p3_10_k,DEFINES
sch2p3(10)(l),def_lng_system_operator__sch2p3_10_l,DEFINES
sch2p3(10)(m),def_oil_equivalent__sch2p3_10_m,DEFINES
sch2p3(10)(n),def_oil_processing_facility__sch2p3_10_n,DEFINES
sch2p3(10)(o),def_oil_processing_operations__sch2p3_10_o,DEFINES
sch2p3(10)(p),def_petroleum__sch2p3_10_p,DEFINES
sch2p3(10)(q),def_petroleum_production_project__sch2p3_10_q,DEFINES
sch2p3(10)(r),def_piped_gas__sch2p3_10_r,DEFINES
sch2p3(10)(s),def_pipeline__sch2p3_10_s,DEFINES
sch2p3(10)(t),def_relevant_offshore_installation__sch2p3_10_t,DEFINES
sch2p3(10)(u),def_storage_facility__sch2p3_10_u,DEFINES
sch2p3(10)(v),def_storage_system_operator__sch2p3_10_v,DEFINES
sch2p3(10)(w),def_supply__sch2p3_10_w,DEFINES
sch2p3(10)(x),def_supply_undertaking__sch2p3_10_x,DEFINES
sch2p3(10)(y),def_terminal__sch2p3_10_y,DEFINES
sch2p3(10)(z),def_transmission__sch2p3_10_z,DEFINES
sch2p3(10)(aa),def_transmission_system_operator__sch2p3_10_aa,DEFINES
sch2p3(10)(bb),def_upstream_petroleum_pipeline__sch2p3_10_bb,DEFINES
sch2p4(5)(a),def_an_aerodrome__sch2p4_5_a,DEFINES
sch2p4(5)(b),def_air_carrier__sch2p4_5_b,DEFINES
sch2p5(6)(a),def_harbour_authority__sch2p5_6_a,DEFINES
sch2p5(6)(b),def_port_facility__sch2p5_6_b,DEFINES
sch2p5(6)(c),def_vessel_traffic_services__sch2p5_6_c,DEFINES
sch2p6(6)(b),def_international_rail_service__sch2p6_6_b,DEFINES
sch2p6(6)(c),def_mainline_railway__sch2p6_6_c,DEFINES
sch2p6(6)(d),def_railway_undertaking__sch2p6_6_d,DEFINES
sch2p6(6)(e),def_channel_tunnel_train__sch2p6_6_e,DEFINES
sch2p7(3)(b),def_intelligent_transport_systems__sch2p7_3_b,DEFINES
sch2p10(5)(a),def_dns__sch2p10_5_a,DEFINES
sch2p10(5)(b),def_dns_service_provider__sch2p10_5_b,DEFINES
sch2p10(5)(c),def_ixp__sch2p10_5_c,DEFINES
