source_id,target_id,rel_type,note
MIGSTEP-7.3.5,SOLCRIT-1,HAS_SOLUTION_CRITERION,
MIGSTEP-7.3.5,SOLCRIT-2,HAS_SOLUTION_CRITERION,
MIGSTEP-7.3.5,SOLCRIT-3,HAS_SOLUTION_CRITERION,
MIGSTEP-7.3.5,SOLCRIT-4,HAS_SOLUTION_CRITERION,
MIGSTEP-7.3.5,SOLCRIT-5,HAS_SOLUTION_CRITERION,
