source_id,target_id,rel_type,note
S2.1,TENET-1,DEFINES_TENET,
S2.1,TENET-2,DEFINES_TENET,
S2.1,TENET-3,DEFINES_TENET,
S2.1,TENET-4,DEFINES_TENET,
S2.1,TENET-5,DEFINES_TENET,
S2.1,TENET-6,DEFINES_TENET,
S2.1,TENET-7,DEFINES_TENET,
