source_id,target_id,rel_type,note
S1,S1.1,HAS_SUBSECTION,
S1,S1.2,HAS_SUBSECTION,
S2,S2.1,HAS_SUBSECTION,
S2,S2.2,HAS_SUBSECTION,
S3,S3.1,HAS_SUBSECTION,
S3,S3.2,HAS_SUBSECTION,
S3,S3.3,HAS_SUBSECTION,
S3.3,S3.3.1,HAS_SUBSECTION,
S3,S3.4,HAS_SUBSECTION,
S3.4,S3.4.1,HAS_SUBSECTION,
S7,S7.1,HAS_SUBSECTION,
S7,S7.2,HAS_SUBSECTION,
S7,S7.3,HAS_SUBSECTION,
