source_id,target_id,rel_type,note
S5,THREAT-5.1,IDENTIFIES_THREAT,
S5,THREAT-5.2,IDENTIFIES_THREAT,
S5,THREAT-5.3,IDENTIFIES_THREAT,
S5,THREAT-5.4,IDENTIFIES_THREAT,
S5,THREAT-5.5,IDENTIFIES_THREAT,
S5,THREAT-5.6,IDENTIFIES_THREAT,
S5,THREAT-5.7,IDENTIFIES_THREAT,
