source_id,target_id,rel_type,note
S3.2,DEPLOY-3.2.1,DESCRIBES_DEPLOYMENT_MODEL,
S3.2,DEPLOY-3.2.2,DESCRIBES_DEPLOYMENT_MODEL,
S3.2,DEPLOY-3.2.3,DESCRIBES_DEPLOYMENT_MODEL,
S3.2,DEPLOY-3.2.4,DESCRIBES_DEPLOYMENT_MODEL,
