source_id,target_id,rel_type,note
S3.1,APPROACH-3.1.1,DESCRIBES_APPROACH,
S3.1,APPROACH-3.1.2,DESCRIBES_APPROACH,
S3.1,APPROACH-3.1.3,DESCRIBES_APPROACH,
