source_id,target_id,rel_type,note
S6,GUIDANCE-6.1,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.2,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.3,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.4,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.5,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.6,ADDRESSES_GUIDANCE,
S6,GUIDANCE-6.7,ADDRESSES_GUIDANCE,
