act_id,title,act_number,jurisdiction,date_of_assent,date_of_commencement,long_title,publisher,source_document
ACT,"Data Protection Act, 2019",No. 24 of 2019,Kenya,"8th November, 2019","25th November, 2019",AN ACT of Parliament to give effect to Article 31(c) and (d) of the Constitution; to establish the Office of the Data Protection Commissioner; to make provision for the regulation of the processing of personal data; to provide for the rights of data subjects and obligations of data controllers and processors; and for connected purposes,Published by the National Council for Law Reporting with the Authority of the Attorney-General,Kenya Data Protection Act (No. 24 of 2019) - KB 2/Africa/Kenya Data Protection Act.pdf
