source_id,target_id,rel_type,note
PARA-5,PARA-6,CROSS_REFERENCES,subject to paragraph 6
PARA-28,PARA-27(a),CROSS_REFERENCES,commensurate with paragraphs 27(a) to 27(e)
PARA-28,PARA-27(b),CROSS_REFERENCES,commensurate with paragraphs 27(a) to 27(e)
PARA-28,PARA-27(c),CROSS_REFERENCES,commensurate with paragraphs 27(a) to 27(e)
PARA-28,PARA-27(d),CROSS_REFERENCES,commensurate with paragraphs 27(a) to 27(e)
PARA-28,PARA-27(e),CROSS_REFERENCES,commensurate with paragraphs 27(a) to 27(e)
FN-8,PARA-14,CROSS_REFERENCES,governing bodies and individuals with responsibilities referred to in paragraph 14
