source_id,target_id,rel_type
T1,T1-C1,HAS_CHAPTER
T2,T2-C2,HAS_CHAPTER
T2,T2-C3,HAS_CHAPTER
T3,T3-C4,HAS_CHAPTER
T3,T3-C5,HAS_CHAPTER
T3,T3-C6,HAS_CHAPTER
T4,T4-C7,HAS_CHAPTER
T5,T5-C8,HAS_CHAPTER
T6,T6-C9,HAS_CHAPTER
T6,T6-C10,HAS_CHAPTER
T7,T7-C11,HAS_CHAPTER
T7,T7-C12,HAS_CHAPTER
T8,T8-C13,HAS_CHAPTER
T8,T8-C14,HAS_CHAPTER
T8,T8-C15,HAS_CHAPTER
T9,T9-C16,HAS_CHAPTER
T9,T9-C17,HAS_CHAPTER
T9,T9-C18,HAS_CHAPTER
T10,T10-C19,HAS_CHAPTER
T11,T11-C20,HAS_CHAPTER
T11,T11-C21,HAS_CHAPTER
