source_id,target_id,rel_type
SEC-120.3(c),NOTE-0001,HAS_NOTE
SEC-120.3(d)(2),NOTE-0002,HAS_NOTE
SEC-120.40(h),NOTE-0003,HAS_NOTE
SEC-120.41(a)(1),NOTE-0004,HAS_NOTE
SEC-120.41(b)(5),NOTE-0005,HAS_NOTE
SEC-120.41(b)(5),NOTE-0006,HAS_NOTE
SEC-120.54(a)(5)(iv),NOTE-0007,HAS_NOTE
USML-I(c),NOTE-0008,HAS_NOTE
USML-I(x),NOTE-0009,HAS_NOTE
USML-I(x),NOTE-0010,HAS_NOTE
USML-II(a)(5),NOTE-0011,HAS_NOTE
USML-II(c),NOTE-0012,HAS_NOTE
USML-II(c),NOTE-0013,HAS_NOTE
USML-II(c),NOTE-0014,HAS_NOTE
USML-II(c),NOTE-0015,HAS_NOTE
USML-II(d),NOTE-0016,HAS_NOTE
USML-II(j)(10)(v),NOTE-0017,HAS_NOTE
USML-II(x),NOTE-0018,HAS_NOTE
USML-III(a)(4),NOTE-0019,HAS_NOTE
USML-III(a)(10),NOTE-0020,HAS_NOTE
USML-III(c),NOTE-0021,HAS_NOTE
USML-III(c),NOTE-0022,HAS_NOTE
USML-III(d)(2),NOTE-0023,HAS_NOTE
USML-III(d)(10),NOTE-0024,HAS_NOTE
USML-III(x),NOTE-0025,HAS_NOTE
USML-III(x),NOTE-0026,HAS_NOTE
USML-III(x),NOTE-0027,HAS_NOTE
USML-III(x),NOTE-0028,HAS_NOTE
USML-IV(a)(12),NOTE-0029,HAS_NOTE
USML-IV(a)(12),NOTE-0030,HAS_NOTE
USML-IV(a)(12),NOTE-0031,HAS_NOTE
USML-IV(a)(12),NOTE-0032,HAS_NOTE
USML-IV(b)(2),NOTE-0033,HAS_NOTE
USML-IV(b)(2),NOTE-0034,HAS_NOTE
USML-IV(b)(2),NOTE-0035,HAS_NOTE
USML-IV(c)(2),NOTE-0036,HAS_NOTE
USML-IV(c)(2),NOTE-0037,HAS_NOTE
USML-IV(d)(7)(d),NOTE-0038,HAS_NOTE
USML-IV(d)(7)(d),NOTE-0039,HAS_NOTE
USML-IV(d)(7)(h)(1),NOTE-0040,HAS_NOTE
USML-IV(d)(7)(h)(17),NOTE-0041,HAS_NOTE
USML-IV(d)(7)(h)(29),NOTE-0042,HAS_NOTE
USML-IV(d)(7)(x),NOTE-0043,HAS_NOTE
USML-IV(d)(7)(x),NOTE-0044,HAS_NOTE
USML-V(c)(3)(ii),NOTE-0045,HAS_NOTE
USML-V(f)(16)(ii),NOTE-0046,HAS_NOTE
USML-V(i),NOTE-0047,HAS_NOTE
USML-V(i),NOTE-0048,HAS_NOTE
USML-V(x),NOTE-0049,HAS_NOTE
USML-V(x),NOTE-0050,HAS_NOTE
USML-V(x),NOTE-0051,HAS_NOTE
USML-V(x),NOTE-0052,HAS_NOTE
USML-VI(b)(4),NOTE-0053,HAS_NOTE
USML-VI(b)(4),NOTE-0054,HAS_NOTE
USML-VI(c),NOTE-0055,HAS_NOTE
USML-VI(c),NOTE-0056,HAS_NOTE
USML-VI(c),NOTE-0057,HAS_NOTE
USML-VI(f)(6),NOTE-0058,HAS_NOTE
USML-VI(f)(9)(iii),NOTE-0059,HAS_NOTE
USML-VI(f)(9)(iii),NOTE-0060,HAS_NOTE
USML-VI(x),NOTE-0061,HAS_NOTE
USML-VII(c),NOTE-0062,HAS_NOTE
USML-VII(c),NOTE-0063,HAS_NOTE
USML-VII(g)(6),NOTE-0064,HAS_NOTE
USML-VII(g)(14)(iii),NOTE-0065,HAS_NOTE
USML-VII(x),NOTE-0066,HAS_NOTE
USML-VII(x),NOTE-0067,HAS_NOTE
USML-VII(x),NOTE-0068,HAS_NOTE
USML-VII(ii),NOTE-0069,HAS_NOTE
USML-VIII(a)(15)(16),NOTE-0070,HAS_NOTE
USML-VIII(a)(15)(16),NOTE-0071,HAS_NOTE
USML-VIII(d),NOTE-0072,HAS_NOTE
USML-VIII(f),NOTE-0073,HAS_NOTE
USML-VIII(f),NOTE-0074,HAS_NOTE
