source_id,target_id,rel_type
CAT-I,USML-I(a),HAS_ENTRY
CAT-I,USML-I(b),HAS_ENTRY
CAT-I,USML-I(c),HAS_ENTRY
CAT-I,USML-I(d),HAS_ENTRY
CAT-I,USML-I(e),HAS_ENTRY
CAT-I,USML-I(f),HAS_ENTRY
CAT-I,USML-I(g),HAS_ENTRY
CAT-I,USML-I(h),HAS_ENTRY
USML-I(h),USML-I(h)(1),HAS_ENTRY
USML-I(h),USML-I(h)(2),HAS_ENTRY
USML-I(h),USML-I(h)(3),HAS_ENTRY
USML-I(h),USML-I(h)(4),HAS_ENTRY
CAT-I,USML-I(i),HAS_ENTRY
CAT-I,USML-I(j-(w),HAS_ENTRY
CAT-I,USML-I(x),HAS_ENTRY
USML-I(x),USML-I(x)(1),HAS_ENTRY
USML-I(x),USML-I(x)(2),HAS_ENTRY
USML-I(x),USML-I(x)(3),HAS_ENTRY
CAT-II,USML-II(a),HAS_ENTRY
USML-II(a),USML-II(a)(1),HAS_ENTRY
USML-II(a),USML-II(a)(2),HAS_ENTRY
USML-II(a),USML-II(a)(3),HAS_ENTRY
USML-II(a),USML-II(a)(4),HAS_ENTRY
USML-II(a),USML-II(a)(5),HAS_ENTRY
CAT-II,USML-II(b),HAS_ENTRY
CAT-II,USML-II(c),HAS_ENTRY
CAT-II,USML-II(d),HAS_ENTRY
CAT-II,USML-II(e),HAS_ENTRY
CAT-II,USML-II(f-(i),HAS_ENTRY
CAT-II,USML-II(j),HAS_ENTRY
USML-II(j),USML-II(j)(1),HAS_ENTRY
USML-II(j),USML-II(j)(2),HAS_ENTRY
USML-II(j),USML-II(j)(3),HAS_ENTRY
USML-II(j),USML-II(j)(4),HAS_ENTRY
USML-II(j),USML-II(j)(5),HAS_ENTRY
USML-II(j),USML-II(j)(6),HAS_ENTRY
USML-II(j),USML-II(j)(7),HAS_ENTRY
USML-II(j),USML-II(j)(8),HAS_ENTRY
USML-II(j),USML-II(j)(9),HAS_ENTRY
USML-II(j),USML-II(j)(10),HAS_ENTRY
USML-II(j)(10),USML-II(j)(10)(i),HAS_ENTRY
USML-II(j)(10),USML-II(j)(10)(ii),HAS_ENTRY
USML-II(j)(10),USML-II(j)(10)(iii),HAS_ENTRY
USML-II(j)(10),USML-II(j)(10)(iv),HAS_ENTRY
USML-II(j)(10),USML-II(j)(10)(v),HAS_ENTRY
USML-II(j),USML-II(j)(11),HAS_ENTRY
USML-II(j),USML-II(j)(12),HAS_ENTRY
USML-II(j),USML-II(j)(13),HAS_ENTRY
USML-II(j),USML-II(j)(14),HAS_ENTRY
USML-II(j),USML-II(j)(15),HAS_ENTRY
