source_id,target_id,rel_type,source_document
sra_s1_q1,sra_s1_q1_o1,HAS_OPTION,DTOP-OLD
sra_s1_q1,sra_s1_q1_o2,HAS_OPTION,DTOP-OLD
sra_s1_q1,sra_s1_q1_o3,HAS_OPTION,DTOP-OLD
sra_s1_q2,sra_s1_q2_o1,HAS_OPTION,DTOP-OLD
sra_s1_q2,sra_s1_q2_o2,HAS_OPTION,DTOP-OLD
sra_s1_q2,sra_s1_q2_o3,HAS_OPTION,DTOP-OLD
sra_s1_q3,sra_s1_q3_o1,HAS_OPTION,DTOP-OLD
sra_s1_q3,sra_s1_q3_o2,HAS_OPTION,DTOP-OLD
sra_s1_q3,sra_s1_q3_o3,HAS_OPTION,DTOP-OLD
sra_s1_q3,sra_s1_q3_o4,HAS_OPTION,DTOP-OLD
sra_s1_q3,sra_s1_q3_o5,HAS_OPTION,DTOP-OLD
sra_s1_q4,sra_s1_q4_o1,HAS_OPTION,DTOP-OLD
sra_s1_q4,sra_s1_q4_o2,HAS_OPTION,DTOP-OLD
sra_s1_q4,sra_s1_q4_o3,HAS_OPTION,DTOP-OLD
sra_s1_q4,sra_s1_q4_o4,HAS_OPTION,DTOP-OLD
sra_s1_q5,sra_s1_q5_o1,HAS_OPTION,DTOP-OLD
sra_s1_q5,sra_s1_q5_o2,HAS_OPTION,DTOP-OLD
sra_s1_q5,sra_s1_q5_o3,HAS_OPTION,DTOP-OLD
sra_s1_q5,sra_s1_q5_o4,HAS_OPTION,DTOP-OLD
sra_s1_q5,sra_s1_q5_o5,HAS_OPTION,DTOP-OLD
sra_s1_q6,sra_s1_q6_o1,HAS_OPTION,DTOP-OLD
sra_s1_q6,sra_s1_q6_o2,HAS_OPTION,DTOP-OLD
sra_s1_q6,sra_s1_q6_o3,HAS_OPTION,DTOP-OLD
sra_s1_q6,sra_s1_q6_o4,HAS_OPTION,DTOP-OLD
sra_s1_q6,sra_s1_q6_o5,HAS_OPTION,DTOP-OLD
sra_s1_q7,sra_s1_q7_o1,HAS_OPTION,DTOP-OLD
sra_s1_q7,sra_s1_q7_o2,HAS_OPTION,DTOP-OLD
sra_s1_q7,sra_s1_q7_o3,HAS_OPTION,DTOP-OLD
sra_s1_q7,sra_s1_q7_o4,HAS_OPTION,DTOP-OLD
sra_s1_q8,sra_s1_q8_o1,HAS_OPTION,DTOP-OLD
sra_s1_q8,sra_s1_q8_o2,HAS_OPTION,DTOP-OLD
sra_s1_q8,sra_s1_q8_o3,HAS_OPTION,DTOP-OLD
sra_s1_q9,sra_s1_q9_o1,HAS_OPTION,DTOP-OLD
sra_s1_q9,sra_s1_q9_o2,HAS_OPTION,DTOP-OLD
sra_s1_q9,sra_s1_q9_o3,HAS_OPTION,DTOP-OLD
sra_s1_q10,sra_s1_q10_o1,HAS_OPTION,DTOP-OLD
sra_s1_q10,sra_s1_q10_o2,HAS_OPTION,DTOP-OLD
sra_s1_q10,sra_s1_q10_o3,HAS_OPTION,DTOP-OLD
sra_s1_q10,sra_s1_q10_o4,HAS_OPTION,DTOP-OLD
sra_s2_q1,sra_s2_q1_o1,HAS_OPTION,DTOP-OLD
sra_s2_q1,sra_s2_q1_o2,HAS_OPTION,DTOP-OLD
sra_s2_q1,sra_s2_q1_o3,HAS_OPTION,DTOP-OLD
sra_s2_q2,sra_s2_q2_o1,HAS_OPTION,DTOP-OLD
sra_s2_q2,sra_s2_q2_o2,HAS_OPTION,DTOP-OLD
sra_s2_q2,sra_s2_q2_o3,HAS_OPTION,DTOP-OLD
sra_s2_q2,sra_s2_q2_o4,HAS_OPTION,DTOP-OLD
sra_s2_q2,sra_s2_q2_o5,HAS_OPTION,DTOP-OLD
sra_s2_q3,sra_s2_q3_o1,HAS_OPTION,DTOP-OLD
sra_s2_q3,sra_s2_q3_o2,HAS_OPTION,DTOP-OLD
sra_s2_q3,sra_s2_q3_o3,HAS_OPTION,DTOP-OLD
sra_s2_q4,sra_s2_q4_o1,HAS_OPTION,DTOP-OLD
sra_s2_q4,sra_s2_q4_o2,HAS_OPTION,DTOP-OLD
sra_s2_q4,sra_s2_q4_o3,HAS_OPTION,DTOP-OLD
sra_s2_q4,sra_s2_q4_o4,HAS_OPTION,DTOP-OLD
sra_s2_q5,sra_s2_q5_o1,HAS_OPTION,DTOP-OLD
sra_s2_q5,sra_s2_q5_o2,HAS_OPTION,DTOP-OLD
sra_s2_q5,sra_s2_q5_o3,HAS_OPTION,DTOP-OLD
sra_s2_q5,sra_s2_q5_o4,HAS_OPTION,DTOP-OLD
sra_s2_q6,sra_s2_q6_o1,HAS_OPTION,DTOP-OLD
sra_s2_q6,sra_s2_q6_o2,HAS_OPTION,DTOP-OLD
sra_s2_q6,sra_s2_q6_o3,HAS_OPTION,DTOP-OLD
sra_s2_q6,sra_s2_q6_o4,HAS_OPTION,DTOP-OLD
sra_s2_q7,sra_s2_q7_o1,HAS_OPTION,DTOP-OLD
sra_s2_q7,sra_s2_q7_o2,HAS_OPTION,DTOP-OLD
sra_s2_q7,sra_s2_q7_o3,HAS_OPTION,DTOP-OLD
sra_s2_q7,sra_s2_q7_o4,HAS_OPTION,DTOP-OLD
sra_s2_q8,sra_s2_q8_o1,HAS_OPTION,DTOP-OLD
sra_s2_q8,sra_s2_q8_o2,HAS_OPTION,DTOP-OLD
