source_id,target_id,rel_type,source_document
stat_aks,sh_1,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_2,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_3,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_4,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_5,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_6,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_7,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sh_8,HAS_SAFE_HARBOR,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_1,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_2,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_3,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_4,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_5,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_6,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_7,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_8,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_9,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark_ii,dhs_10,COVERS_DESIGNATED_SERVICE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
