source_id,target_id,rel_type,source_document
stat_hcf_1347,ex_hcf_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_2,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_3,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_4,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_5,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_6,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_7,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_8,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_9,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_hcf_1347,ex_hcf_10,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_false_stmt_1035,ex_1035_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_theft_669,ex_669_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_fca_criminal_287,ex_fca287_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_fca_criminal_287,ex_fca287_2,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_fca_criminal_287,ex_fca287_3,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_mail_wire,ex_mw_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_mail_wire,ex_mw_2,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_mmppa_1987,ex_mmppa_1,HAS_EXAMPLE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
