source_id,target_id,rel_type,source_document
doc_mms_fraud_2003,ch_intro,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
doc_mms_fraud_2003,ch_1,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
doc_mms_fraud_2003,ch_2,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
doc_mms_fraud_2003,ch_3,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
doc_mms_fraud_2003,ch_4,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
doc_mms_fraud_2003,ch_5,HAS_CHAPTER,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_intro,sec_intro_other_mms,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,sec_1_responding,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,sec_1_stepbystep,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_fed_criminal,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_perjury,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_ma_criminal,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_civil_admin,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_self_referral,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_civil_sanctions,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_state_admin,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,sec_2_fraud_alerts,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_3,sec_3_risk_areas,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_3,sec_3_workplan,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_3,sec_3_additional_risk,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_4,sec_4_sample_program,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_4,sec_4_compliance_statement,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_4,sec_4_handbook,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_4,sec_4_code_of_conduct,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_4,sec_4_officer_outline,HAS_SECTION,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_intro,st_intro_1,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_intro,st_intro_2,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_intro,st_intro_3,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_flexible,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_voluntary,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_priority,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_large_practices,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_individual,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_1,st_1_evolve,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_2,st_2_overlap,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_5,st_5_1,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_5,st_5_2,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
ch_5,st_5_3,HAS_STATEMENT,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_4_sample_program,form_sample_program,HAS_FORM,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_4_compliance_statement,form_compliance_statement,HAS_FORM,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_4_handbook,form_handbook,HAS_FORM,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_4_code_of_conduct,form_code_of_conduct,HAS_FORM,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_4_officer_outline,form_officer_outline,HAS_FORM,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
