source_id,target_id,rel_type,source_document
sec_2_fed_criminal,stat_hcf_1347,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_false_stmt_1035,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_theft_669,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_fca_criminal_287,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_mail_wire,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_mmppa_1987,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_obstruction_1518,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_aks,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_perjury,stat_perjury_written,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_perjury,stat_false_stmt_1001,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_ma_criminal,stat_ma_medicaid_fca,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_ma_criminal,stat_ma_false_reps,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_ma_criminal,stat_ma_false_hc_claims,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_ma_criminal,stat_ma_other,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_fed_criminal,stat_ma_aks,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_civil_admin,stat_civil_fca,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_self_referral,stat_stark,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_self_referral,stat_stark_i,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
sec_2_self_referral,stat_stark_ii,DESCRIBES_STATUTE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_civil_fca,sc_fca_elements,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_civil_fca,sc_fca_knowledge,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_civil_fca,sc_fca_no_intent,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_civil_fca,sc_fca_innocent,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_civil_fca,sc_fca_oig_quote,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sc_aks_purpose,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sc_aks_recruitment,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_aks,sc_aks_safe_harbor_basis,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
stat_stark,sc_stark_referral_def,HAS_CLAUSE,"Massachusetts Medical Society, Fraud and Abuse Compliance: Implementing a Compliance Plan (2003) (KB 2/USA/MAfraud.PDF)"
