source_id,target_id,rel_type
FN1,3.1.3,ANNOTATES
FN2,3.1.8,ANNOTATES
FN3,3.2.1,ANNOTATES
FN4,3.4.3,ANNOTATES
FN5,5.4.1,ANNOTATES
FN6,5.4.1,ANNOTATES
FN7,5.7.1,ANNOTATES
FN8,6.1.1,ANNOTATES
FN9,6.4.1,ANNOTATES
FN10,6.4.4,ANNOTATES
FN11,7.6.1,ANNOTATES
FN12,7.7.3,ANNOTATES
FN13,8.1.3,ANNOTATES
FN14,8.5.1,ANNOTATES
FN15,9.1.1,ANNOTATES
FN16,9.1.1,ANNOTATES
FN17,9.1.1,ANNOTATES
FN18,9.1.1,ANNOTATES
FN19,9.1.2,ANNOTATES
FN20,9.1.4,ANNOTATES
FN21,9.1.5,ANNOTATES
FN22,11.2.7,ANNOTATES
FN23,11.3.7,ANNOTATES
FN24,11.4.1,ANNOTATES
FN25,11.4.1,ANNOTATES
FN26,12.2.1,ANNOTATES
FN27,12.2.2,ANNOTATES
FN28,13.2.1,ANNOTATES
FN29,13.3.1,ANNOTATES
FN30,13.3.1,ANNOTATES
FN31,13.3.1,ANNOTATES
FN32,13.4.1,ANNOTATES
FN33,13.4.2,ANNOTATES
FN34,14.1.1,ANNOTATES
FN35,14.1.3,ANNOTATES
FN36,14.1.3,ANNOTATES
FN37,14.2.6,ANNOTATES
FN38,14.2.7,ANNOTATES
FN39,14.2.7,ANNOTATES
FN40,14.2.8,ANNOTATES
FN41,14.2.8,ANNOTATES
FN42,14.3.1,ANNOTATES
