source_id,target_id,rel_type
STK-ORG,SBN-001,HAS_BENEFIT
STK-ORG,SBN-002,HAS_BENEFIT
STK-ORG,SBN-003,HAS_BENEFIT
STK-ORG,SBN-004,HAS_BENEFIT
STK-ORG,SBN-005,HAS_BENEFIT
STK-ORG,SBN-006,HAS_BENEFIT
STK-ORG,SBN-007,HAS_BENEFIT
STK-ORG,SBN-008,HAS_BENEFIT
STK-LEARN,SBN-009,HAS_BENEFIT
STK-LEARN,SBN-010,HAS_BENEFIT
STK-LEARN,SBN-011,HAS_BENEFIT
STK-LEARN,SBN-012,HAS_BENEFIT
STK-LEARN,SBN-013,HAS_BENEFIT
STK-LEARN,SBN-014,HAS_BENEFIT
STK-IND,SBN-015,HAS_BENEFIT
STK-IND,SBN-016,HAS_BENEFIT
STK-IND,SBN-017,HAS_BENEFIT
STK-IND,SBN-018,HAS_BENEFIT
STK-IND,SBN-019,HAS_BENEFIT
STK-ASSOC,SBN-020,HAS_BENEFIT
STK-ASSOC,SBN-021,HAS_BENEFIT
STK-ASSOC,SBN-022,HAS_BENEFIT
STK-POLICY,SBN-023,HAS_BENEFIT
STK-POLICY,SBN-024,HAS_BENEFIT
STK-POLICY,SBN-025,HAS_BENEFIT
STK-POLICY,SBN-026,HAS_BENEFIT
STK-ALL,SBN-027,HAS_BENEFIT
STK-ALL,SBN-028,HAS_BENEFIT
STK-ALL,SBN-029,HAS_BENEFIT
