source_id,target_id,rel_type,statement
DOC-ECSF-UM,EF-ECF,CONNECTS_TO,Connecting existing recognised European structures of relevance to the EU's professional cybersecurity domain was a vital ECSF design principle (see section 2.1)
DOC-ECSF-UM,EF-ICTPROF,CONNECTS_TO,Connecting existing recognised European structures of relevance to the EU's professional cybersecurity domain was a vital ECSF design principle (see section 2.1)
DOC-ECSF-UM,EF-EQF,CONNECTS_TO,Connecting existing recognised European structures of relevance to the EU's professional cybersecurity domain was a vital ECSF design principle (see section 2.1)
DOC-ECSF-UM,EF-ESCO,CONNECTS_TO,Connecting existing recognised European structures of relevance to the EU's professional cybersecurity domain was a vital ECSF design principle (see section 2.1)
