source_id,target_id,rel_type
ART-8,AL-low,DEFINES_ASSURANCE_LEVEL
ART-8,AL-substantial,DEFINES_ASSURANCE_LEVEL
ART-8,AL-high,DEFINES_ASSURANCE_LEVEL
