source_id,target_id,rel_type,clause_type
s_48J,s_48J(2),HAS_CLAUSE,subsection
s_48J,s_48J(3),HAS_CLAUSE,subsection
s_48J(3),s_48J(3)(a),HAS_CLAUSE,paragraph
s_48J(3),s_48J(3)(b),HAS_CLAUSE,paragraph
s_48J,s_48J(4),HAS_CLAUSE,subsection
s_48J(4),s_48J(4)(a),HAS_CLAUSE,paragraph
s_48J(4),s_48J(4)(b),HAS_CLAUSE,paragraph
s_48J,s_48J(4A),HAS_CLAUSE,subsection
s_48J(4A),s_48J(4A)(a),HAS_CLAUSE,paragraph
s_48J(4A),s_48J(4A)(b),HAS_CLAUSE,paragraph
s_48J(4A),s_48J(4A)(c),HAS_CLAUSE,paragraph
s_48J,s_48J(5),HAS_CLAUSE,subsection
s_48J,s_48J(5A),HAS_CLAUSE,subsection
s_48J,s_48J(6),HAS_CLAUSE,subsection
s_48J(6),s_48J(6)(a),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(b),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(c),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(d),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(e),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(f),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(g),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(h),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(i),HAS_CLAUSE,paragraph
s_48J(6),s_48J(6)(j),HAS_CLAUSE,paragraph
s_48K,s_48K(1),HAS_CLAUSE,subsection
s_48K(1),s_48K(1)(a),HAS_CLAUSE,paragraph
s_48K(1),s_48K(1)(b),HAS_CLAUSE,paragraph
s_48K(1),s_48K(1)(c),HAS_CLAUSE,paragraph
s_48K(1),s_48K(1)(d),HAS_CLAUSE,paragraph
s_48K,s_48K(2),HAS_CLAUSE,subsection
s_48K,s_48K(3),HAS_CLAUSE,subsection
s_48K,s_48K(4),HAS_CLAUSE,subsection
s_48K(4),s_48K(4)(a),HAS_CLAUSE,paragraph
s_48K(4),s_48K(4)(b),HAS_CLAUSE,paragraph
s_48K,s_48K(5),HAS_CLAUSE,subsection
s_48K,s_48K(6),HAS_CLAUSE,subsection
s_48K(6),s_48K(6)(a),HAS_CLAUSE,paragraph
s_48K(6),s_48K(6)(b),HAS_CLAUSE,paragraph
s_48K,s_48K(7),HAS_CLAUSE,subsection
s_48K,s_48K(8),HAS_CLAUSE,subsection
s_48K,s_48K(9),HAS_CLAUSE,subsection
s_48K(9),s_48K(9)(a),HAS_CLAUSE,paragraph
s_48K(9),s_48K(9)(b),HAS_CLAUSE,paragraph
s_48K,s_48K(10),HAS_CLAUSE,subsection
s_48K(10),s_48K(10)(a),HAS_CLAUSE,paragraph
s_48K(10),s_48K(10)(b),HAS_CLAUSE,paragraph
s_48L,s_48L(1),HAS_CLAUSE,subsection
s_48L(1),s_48L(1)(a),HAS_CLAUSE,paragraph
s_48L(1),s_48L(1)(b),HAS_CLAUSE,paragraph
s_48L,s_48L(2),HAS_CLAUSE,subsection
s_48L(2),s_48L(2)(a),HAS_CLAUSE,paragraph
s_48L(2),s_48L(2)(b),HAS_CLAUSE,paragraph
s_48L(2),s_48L(2)(c),HAS_CLAUSE,paragraph
s_48L,s_48L(3),HAS_CLAUSE,subsection
s_48L(3),s_48L(3)(a),HAS_CLAUSE,paragraph
s_48L(3),s_48L(3)(b),HAS_CLAUSE,paragraph
s_48L,s_48L(4),HAS_CLAUSE,subsection
s_48L(4),s_48L(4)(a),HAS_CLAUSE,paragraph
s_48L(4),s_48L(4)(b),HAS_CLAUSE,paragraph
s_48L,s_48L(5),HAS_CLAUSE,subsection
s_48M,s_48M(1),HAS_CLAUSE,subsection
s_48M(1),s_48M(1)(a),HAS_CLAUSE,paragraph
s_48M(1),s_48M(1)(b),HAS_CLAUSE,paragraph
s_48M,s_48M(2),HAS_CLAUSE,subsection
s_48M(2),s_48M(2)(a),HAS_CLAUSE,paragraph
s_48M(2),s_48M(2)(b),HAS_CLAUSE,paragraph
s_48M(2)(b),s_48M(2)(b)(i),HAS_CLAUSE,subparagraph
s_48M(2)(b),s_48M(2)(b)(ii),HAS_CLAUSE,subparagraph
s_48M,s_48M(3),HAS_CLAUSE,subsection
s_48M,s_48M(4),HAS_CLAUSE,subsection
s_48M(4),s_48M(4)(a),HAS_CLAUSE,paragraph
s_48M(4),s_48M(4)(b),HAS_CLAUSE,paragraph
s_48M(4)(b),s_48M(4)(b)(i),HAS_CLAUSE,subparagraph
s_48M(4)(b),s_48M(4)(b)(ii),HAS_CLAUSE,subparagraph
s_48M,s_48M(5),HAS_CLAUSE,subsection
s_48N,s_48N(1),HAS_CLAUSE,subsection
s_48N(1),s_48N(1)(a),HAS_CLAUSE,paragraph
s_48N(1),s_48N(1)(b),HAS_CLAUSE,paragraph
s_48N,s_48N(2),HAS_CLAUSE,subsection
s_48N,s_48N(3),HAS_CLAUSE,subsection
s_48N,s_48N(4),HAS_CLAUSE,subsection
s_48N(4),s_48N(4)(a),HAS_CLAUSE,paragraph
s_48N(4),s_48N(4)(b),HAS_CLAUSE,paragraph
s_48N(4),s_48N(4)(c),HAS_CLAUSE,paragraph
s_48N,s_48N(5),HAS_CLAUSE,subsection
s_48N,s_48N(6),HAS_CLAUSE,subsection
s_48N(6),s_48N(6)(a),HAS_CLAUSE,paragraph
s_48N(6),s_48N(6)(b),HAS_CLAUSE,paragraph
s_48N(6)(b),s_48N(6)(b)(i),HAS_CLAUSE,subparagraph
s_48N(6)(b),s_48N(6)(b)(ii),HAS_CLAUSE,subparagraph
s_48N(6),s_48N(6)(c),HAS_CLAUSE,paragraph
s_48N,s_48N(7),HAS_CLAUSE,subsection
s_48O,s_48O(1),HAS_CLAUSE,subsection
s_48O(1),s_48O(1)(a),HAS_CLAUSE,paragraph
s_48O(1),s_48O(1)(b),HAS_CLAUSE,paragraph
s_48O,s_48O(2),HAS_CLAUSE,subsection
s_48O,s_48O(3),HAS_CLAUSE,subsection
s_48O(3),s_48O(3)(a),HAS_CLAUSE,paragraph
s_48O(3),s_48O(3)(b),HAS_CLAUSE,paragraph
s_48O(3),s_48O(3)(c),HAS_CLAUSE,paragraph
s_48P,s_48P(1),HAS_CLAUSE,subsection
s_48P,s_48P(2),HAS_CLAUSE,subsection
s_48P,s_48P(3),HAS_CLAUSE,subsection
s_48P,s_48P(4),HAS_CLAUSE,subsection
s_48P,s_48P(5),HAS_CLAUSE,subsection
s_48Q,s_48Q(1),HAS_CLAUSE,subsection
s_48Q(1),s_48Q(1)(a),HAS_CLAUSE,paragraph
s_48Q(1),s_48Q(1)(b),HAS_CLAUSE,paragraph
s_48Q(1),s_48Q(1)(c),HAS_CLAUSE,paragraph
s_48Q,s_48Q(2),HAS_CLAUSE,subsection
s_48Q,s_48Q(3),HAS_CLAUSE,subsection
s_48Q,s_48Q(4),HAS_CLAUSE,subsection
s_48Q,s_48Q(5),HAS_CLAUSE,subsection
s_48Q(5),s_48Q(5)(a),HAS_CLAUSE,paragraph
s_48Q(5),s_48Q(5)(b),HAS_CLAUSE,paragraph
s_48Q(5),s_48Q(5)(c),HAS_CLAUSE,paragraph
s_48Q(5),s_48Q(5)(d),HAS_CLAUSE,paragraph
s_48Q,s_48Q(6),HAS_CLAUSE,subsection
s_48Q,s_48Q(7),HAS_CLAUSE,subsection
s_48R,s_48R(1),HAS_CLAUSE,subsection
s_48R(1),s_48R(1)(a),HAS_CLAUSE,paragraph
s_48R(1),s_48R(1)(b),HAS_CLAUSE,paragraph
s_48R,s_48R(2),HAS_CLAUSE,subsection
s_48R(2),s_48R(2)(a),HAS_CLAUSE,paragraph
s_48R(2),s_48R(2)(b),HAS_CLAUSE,paragraph
s_48R(2),s_48R(2)(c),HAS_CLAUSE,paragraph
s_48R,s_48R(3),HAS_CLAUSE,subsection
s_48R(3),s_48R(3)(a),HAS_CLAUSE,paragraph
s_48R(3),s_48R(3)(b),HAS_CLAUSE,paragraph
s_48R,s_48R(4),HAS_CLAUSE,subsection
s_49,s_49(1),HAS_CLAUSE,subsection
s_49,s_49(2),HAS_CLAUSE,subsection
s_49,s_49(3),HAS_CLAUSE,subsection
s_50,s_50(1),HAS_CLAUSE,subsection
s_50,s_50(2),HAS_CLAUSE,subsection
s_50,s_50(3),HAS_CLAUSE,subsection
s_50(3),s_50(3)(a),HAS_CLAUSE,paragraph
s_50(3),s_50(3)(b),HAS_CLAUSE,paragraph
s_50(3),s_50(3)(c),HAS_CLAUSE,paragraph
s_50(3),s_50(3)(ca),HAS_CLAUSE,paragraph
s_50(3),s_50(3)(d),HAS_CLAUSE,paragraph
s_50(3),s_50(3)(e),HAS_CLAUSE,paragraph
s_50(3)(e),s_50(3)(e)(i),HAS_CLAUSE,subparagraph
s_50(3)(e),s_50(3)(e)(ii),HAS_CLAUSE,subparagraph
s_50,s_50(3A),HAS_CLAUSE,subsection
s_50,s_50(4),HAS_CLAUSE,subsection
s_51,s_51(1),HAS_CLAUSE,subsection
s_51(1),s_51(1)(a),HAS_CLAUSE,paragraph
s_51(1),s_51(1)(b),HAS_CLAUSE,paragraph
s_51(1),s_51(1)(c),HAS_CLAUSE,paragraph
s_51,s_51(1A),HAS_CLAUSE,subsection
s_51,s_51(2),HAS_CLAUSE,subsection
s_51,s_51(3),HAS_CLAUSE,subsection
s_51(3),s_51(3)(a),HAS_CLAUSE,paragraph
s_51(3)(a),s_51(3)(a)(i),HAS_CLAUSE,subparagraph
s_51(3)(a),s_51(3)(a)(ii),HAS_CLAUSE,subparagraph
s_51(3),s_51(3)(b),HAS_CLAUSE,paragraph
s_51(3),s_51(3)(ba),HAS_CLAUSE,paragraph
s_51(3),s_51(3)(bb),HAS_CLAUSE,paragraph
s_51(3),s_51(3)(c),HAS_CLAUSE,paragraph
s_51,s_51(4),HAS_CLAUSE,subsection
s_51(4),s_51(4)(a),HAS_CLAUSE,paragraph
s_51(4),s_51(4)(b),HAS_CLAUSE,paragraph
s_51,s_51(5),HAS_CLAUSE,subsection
s_51(5),s_51(5)(a),HAS_CLAUSE,paragraph
s_51(5),s_51(5)(b),HAS_CLAUSE,paragraph
s_51,s_51(6),HAS_CLAUSE,subsection
s_51(6),s_51(6)(a),HAS_CLAUSE,paragraph
s_51(6),s_51(6)(b),HAS_CLAUSE,paragraph
s_52,s_52(1),HAS_CLAUSE,subsection
s_52(1),s_52(1)(a),HAS_CLAUSE,paragraph
s_52(1),s_52(1)(b),HAS_CLAUSE,paragraph
s_52,s_52(2),HAS_CLAUSE,subsection
s_52(2),s_52(2)(a),HAS_CLAUSE,paragraph
s_52(2)(a),s_52(2)(a)(i),HAS_CLAUSE,subparagraph
s_52(2)(a),s_52(2)(a)(ii),HAS_CLAUSE,subparagraph
s_52(2),s_52(2)(b),HAS_CLAUSE,paragraph
s_52(2)(b),s_52(2)(b)(i),HAS_CLAUSE,subparagraph
s_52(2)(b),s_52(2)(b)(ii),HAS_CLAUSE,subparagraph
s_52(2)(b),s_52(2)(b)(iii),HAS_CLAUSE,subparagraph
s_52,s_52(3),HAS_CLAUSE,subsection
s_52,s_52(4),HAS_CLAUSE,subsection
s_52(4),s_52(4)(a),HAS_CLAUSE,paragraph
s_52(4),s_52(4)(b),HAS_CLAUSE,paragraph
s_52,s_52(5),HAS_CLAUSE,subsection
s_52,s_52(6),HAS_CLAUSE,subsection
s_52,s_52(7),HAS_CLAUSE,subsection
s_52A,s_52A(1),HAS_CLAUSE,subsection
s_52A(1),s_52A(1)(a),HAS_CLAUSE,paragraph
s_52A(1),s_52A(1)(b),HAS_CLAUSE,paragraph
s_52A,s_52A(2),HAS_CLAUSE,subsection
s_52A(2),s_52A(2)(a),HAS_CLAUSE,paragraph
s_52A(2)(a),s_52A(2)(a)(i),HAS_CLAUSE,subparagraph
s_52A(2)(a),s_52A(2)(a)(ii),HAS_CLAUSE,subparagraph
s_52A(2)(a),s_52A(2)(a)(iii),HAS_CLAUSE,subparagraph
s_52A(2),s_52A(2)(b),HAS_CLAUSE,paragraph
s_52A(2)(b),s_52A(2)(b)(i),HAS_CLAUSE,subparagraph
s_52A(2)(b),s_52A(2)(b)(ii),HAS_CLAUSE,subparagraph
s_52A(2)(b),s_52A(2)(b)(iii),HAS_CLAUSE,subparagraph
s_52A,s_52A(3),HAS_CLAUSE,subsection
s_52A,s_52A(4),HAS_CLAUSE,subsection
s_52A(4),s_52A(4)(a),HAS_CLAUSE,paragraph
s_52A(4),s_52A(4)(b),HAS_CLAUSE,paragraph
s_52A,s_52A(5),HAS_CLAUSE,subsection
s_52A,s_52A(6),HAS_CLAUSE,subsection
s_52A,s_52A(7),HAS_CLAUSE,subsection
s_53,s_53(1),HAS_CLAUSE,subsection
s_53,s_53(2),HAS_CLAUSE,subsection
s_55,s_55(1),HAS_CLAUSE,subsection
s_55(1),s_55(1)(a),HAS_CLAUSE,paragraph
s_55(1),s_55(1)(b),HAS_CLAUSE,paragraph
s_55,s_55(2),HAS_CLAUSE,subsection
s_55,s_55(3),HAS_CLAUSE,subsection
s_55,s_55(4),HAS_CLAUSE,subsection
s_57,s_57(1),HAS_CLAUSE,subsection
s_57(1),s_57(1)(a),HAS_CLAUSE,paragraph
s_57(1),s_57(1)(b),HAS_CLAUSE,paragraph
s_57,s_57(2),HAS_CLAUSE,subsection
s_58,s_58(1),HAS_CLAUSE,subsection
s_58(1),s_58(1)(a),HAS_CLAUSE,paragraph
s_58(1),s_58(1)(b),HAS_CLAUSE,paragraph
s_58(1),s_58(1)(c),HAS_CLAUSE,paragraph
s_58,s_58(2),HAS_CLAUSE,subsection
s_59,s_59(1),HAS_CLAUSE,subsection
s_59(1),s_59(1)(a),HAS_CLAUSE,paragraph
s_59(1),s_59(1)(b),HAS_CLAUSE,paragraph
s_59(1),s_59(1)(c),HAS_CLAUSE,paragraph
s_59(1),s_59(1)(d),HAS_CLAUSE,paragraph
s_59(1),s_59(1)(e),HAS_CLAUSE,paragraph
s_59(1),s_59(1)(f),HAS_CLAUSE,paragraph
s_59,s_59(2),HAS_CLAUSE,subsection
s_59,s_59(3),HAS_CLAUSE,subsection
s_59,s_59(4),HAS_CLAUSE,subsection
s_59,s_59(5),HAS_CLAUSE,subsection
s_59(5),s_59(5)(a),HAS_CLAUSE,paragraph
s_59(5),s_59(5)(b),HAS_CLAUSE,paragraph
s_59(5),s_59(5)(c),HAS_CLAUSE,paragraph
s_59(5),s_59(5)(d),HAS_CLAUSE,paragraph
s_59(5),s_59(5)(e),HAS_CLAUSE,paragraph
s_59(5),s_59(5)(f),HAS_CLAUSE,paragraph
s_59,s_59(6),HAS_CLAUSE,subsection
s_59(6),s_59(6)(a),HAS_CLAUSE,paragraph
s_59(6),s_59(6)(b),HAS_CLAUSE,paragraph
s_59(6),s_59(6)(c),HAS_CLAUSE,paragraph
s_59,s_59(7),HAS_CLAUSE,subsection
s_59(7),s_59(7)(a),HAS_CLAUSE,paragraph
s_59(7),s_59(7)(aa),HAS_CLAUSE,paragraph
s_59(7),s_59(7)(b),HAS_CLAUSE,paragraph
s_59(7),s_59(7)(c),HAS_CLAUSE,paragraph
s_60,s_60(a),HAS_CLAUSE,paragraph
s_60,s_60(b),HAS_CLAUSE,paragraph
s_60,s_60(c),HAS_CLAUSE,paragraph
s_60,s_60(d),HAS_CLAUSE,paragraph
s_60,s_60(e),HAS_CLAUSE,paragraph
s_60,s_60(f),HAS_CLAUSE,paragraph
s_60,s_60(g),HAS_CLAUSE,paragraph
s_60,s_60(h),HAS_CLAUSE,paragraph
s_61,s_61(1),HAS_CLAUSE,subsection
s_61,s_61(2),HAS_CLAUSE,subsection
s_64,s_64(1),HAS_CLAUSE,subsection
s_64,s_64(2),HAS_CLAUSE,subsection
s_65,s_65(1),HAS_CLAUSE,subsection
s_65,s_65(2),HAS_CLAUSE,subsection
s_65(2),s_65(2)(a),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(b),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(ba),HAS_CLAUSE,paragraph
s_65(2)(ba),s_65(2)(ba)(i),HAS_CLAUSE,subparagraph
s_65(2)(ba),s_65(2)(ba)(ii),HAS_CLAUSE,subparagraph
s_65(2),s_65(2)(bb),HAS_CLAUSE,paragraph
s_65(2)(bb),s_65(2)(bb)(i),HAS_CLAUSE,subparagraph
s_65(2)(bb),s_65(2)(bb)(ii),HAS_CLAUSE,subparagraph
s_65(2)(bb),s_65(2)(bb)(iii),HAS_CLAUSE,subparagraph
s_65(2)(bb),s_65(2)(bb)(iv),HAS_CLAUSE,subparagraph
s_65(2),s_65(2)(c),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(d),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(e),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(f),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(g),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(h),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(i),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(j),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(k),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(l),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(m),HAS_CLAUSE,paragraph
s_65(2),s_65(2)(n),HAS_CLAUSE,paragraph
s_65,s_65(3),HAS_CLAUSE,subsection
s_67,s_67(1),HAS_CLAUSE,subsection
s_67,s_67(2),HAS_CLAUSE,subsection
s_67,s_67(3),HAS_CLAUSE,subsection
s_67,s_67(4),HAS_CLAUSE,subsection
s_67,s_67(5),HAS_CLAUSE,subsection
s_67,s_67(6),HAS_CLAUSE,subsection
s_67,s_67(7),HAS_CLAUSE,subsection
s_67,s_67(8),HAS_CLAUSE,subsection
s_67,s_67(9),HAS_CLAUSE,subsection
s_68,s_68(1),HAS_CLAUSE,subsection
s_68,s_68(2),HAS_CLAUSE,subsection
sch_1_p1_para1,sch_1_p1_para1(1),HAS_CLAUSE,subsection
sch_1_p1_para1(1),sch_1_p1_para1(1)(a),HAS_CLAUSE,paragraph
sch_1_p1_para1(1),sch_1_p1_para1(1)(b),HAS_CLAUSE,paragraph
sch_1_p1_para1,sch_1_p1_para1(2),HAS_CLAUSE,subsection
sch_1_p1_para3,sch_1_p1_para3(a),HAS_CLAUSE,paragraph
sch_1_p1_para3,sch_1_p1_para3(b),HAS_CLAUSE,paragraph
sch_1_p3_para1,sch_1_p3_para1(1),HAS_CLAUSE,subsection
sch_1_p3_para1(1),sch_1_p3_para1(1)(a),HAS_CLAUSE,paragraph
sch_1_p3_para1(1),sch_1_p3_para1(1)(b),HAS_CLAUSE,paragraph
sch_1_p3_para1,sch_1_p3_para1(2),HAS_CLAUSE,subsection
sch_1_p3_para1(2),sch_1_p3_para1(2)(a),HAS_CLAUSE,paragraph
sch_1_p3_para1(2),sch_1_p3_para1(2)(b),HAS_CLAUSE,paragraph
sch_1_p3_para1,sch_1_p3_para1(3),HAS_CLAUSE,subsection
sch_1_p3_para1(3),sch_1_p3_para1(3)(a),HAS_CLAUSE,paragraph
sch_1_p3_para1(3),sch_1_p3_para1(3)(b),HAS_CLAUSE,paragraph
sch_1_p3_para1(3)(b),sch_1_p3_para1(3)(b)(i),HAS_CLAUSE,subparagraph
sch_1_p3_para1(3)(b),sch_1_p3_para1(3)(b)(ii),HAS_CLAUSE,subparagraph
sch_1_p3_para1(3)(b),sch_1_p3_para1(3)(b)(iii),HAS_CLAUSE,subparagraph
sch_1_p3_para1(3),sch_1_p3_para1(3)(c),HAS_CLAUSE,paragraph
sch_1_p3_para1,sch_1_p3_para1(4),HAS_CLAUSE,subsection
sch_1_p3_para4,sch_1_p3_para4(a),HAS_CLAUSE,paragraph
sch_1_p3_para4,sch_1_p3_para4(b),HAS_CLAUSE,paragraph
sch_1_p3_para6,sch_1_p3_para6(1),HAS_CLAUSE,subsection
sch_1_p3_para6(1),sch_1_p3_para6(1)(a),HAS_CLAUSE,paragraph
sch_1_p3_para6(1),sch_1_p3_para6(1)(b),HAS_CLAUSE,paragraph
sch_1_p3_para6,sch_1_p3_para6(2),HAS_CLAUSE,subsection
sch_1_p3_para7,sch_1_p3_para7(a),HAS_CLAUSE,paragraph
sch_1_p3_para7,sch_1_p3_para7(b),HAS_CLAUSE,paragraph
sch_1_p3_para8,sch_1_p3_para8(a),HAS_CLAUSE,paragraph
sch_1_p3_para8,sch_1_p3_para8(b),HAS_CLAUSE,paragraph
sch_1_p3_para9,sch_1_p3_para9(a),HAS_CLAUSE,paragraph
sch_1_p3_para9,sch_1_p3_para9(b),HAS_CLAUSE,paragraph
sch_1_p3_para10,sch_1_p3_para10(a),HAS_CLAUSE,paragraph
sch_1_p3_para10,sch_1_p3_para10(b),HAS_CLAUSE,paragraph
sch_1_p4_para1,sch_1_p4_para1(1),HAS_CLAUSE,subsection
sch_1_p4_para1(1),sch_1_p4_para1(1)(a),HAS_CLAUSE,paragraph
sch_1_p4_para1(1),sch_1_p4_para1(1)(b),HAS_CLAUSE,paragraph
sch_1_p4_para1(1),sch_1_p4_para1(1)(c),HAS_CLAUSE,paragraph
sch_1_p4_para1,sch_1_p4_para1(2),HAS_CLAUSE,subsection
sch_1_p4_para1,sch_1_p4_para1(3),HAS_CLAUSE,subsection
sch_1_p4_para1(3),sch_1_p4_para1(3)(a),HAS_CLAUSE,paragraph
sch_1_p4_para1(3),sch_1_p4_para1(3)(b),HAS_CLAUSE,paragraph
sch_1_p4_para1,sch_1_p4_para1(4),HAS_CLAUSE,subsection
sch_1_p4_para1(4),sch_1_p4_para1(4)(a),HAS_CLAUSE,paragraph
sch_1_p4_para1(4),sch_1_p4_para1(4)(b),HAS_CLAUSE,paragraph
sch_1_p4_para1(4),sch_1_p4_para1(4)(c),HAS_CLAUSE,paragraph
sch_1_p4_para1(4)(c),sch_1_p4_para1(4)(c)(i),HAS_CLAUSE,subparagraph
sch_1_p4_para1(4)(c),sch_1_p4_para1(4)(c)(ii),HAS_CLAUSE,subparagraph
sch_1_p4_para1,sch_1_p4_para1(5),HAS_CLAUSE,subsection
sch_1_p4_para2,sch_1_p4_para2(1),HAS_CLAUSE,subsection
sch_1_p4_para2(1),sch_1_p4_para2(1)(a),HAS_CLAUSE,paragraph
sch_1_p4_para2(1),sch_1_p4_para2(1)(b),HAS_CLAUSE,paragraph
sch_1_p4_para2(1),sch_1_p4_para2(1)(c),HAS_CLAUSE,paragraph
sch_1_p4_para2,sch_1_p4_para2(2),HAS_CLAUSE,subsection
sch_1_p4_para2(2),sch_1_p4_para2(2)(a),HAS_CLAUSE,paragraph
sch_1_p4_para2(2)(a),sch_1_p4_para2(2)(a)(i),HAS_CLAUSE,subparagraph
sch_1_p4_para2(2)(a),sch_1_p4_para2(2)(a)(ii),HAS_CLAUSE,subparagraph
sch_1_p4_para2(2),sch_1_p4_para2(2)(b),HAS_CLAUSE,paragraph
sch_1_p4_para2(2)(b),sch_1_p4_para2(2)(b)(i),HAS_CLAUSE,subparagraph
sch_1_p4_para2(2)(b),sch_1_p4_para2(2)(b)(ii),HAS_CLAUSE,subparagraph
sch_1_p4_para2,sch_1_p4_para2(3),HAS_CLAUSE,subsection
sch_1_p4_para2(3),sch_1_p4_para2(3)(a),HAS_CLAUSE,paragraph
sch_1_p4_para2(3),sch_1_p4_para2(3)(b),HAS_CLAUSE,paragraph
sch_1_p4_para2(3),sch_1_p4_para2(3)(c),HAS_CLAUSE,paragraph
sch_1_p4_para2(3)(c),sch_1_p4_para2(3)(c)(i),HAS_CLAUSE,subparagraph
sch_1_p4_para2(3)(c),sch_1_p4_para2(3)(c)(ii),HAS_CLAUSE,subparagraph
sch_1_p4_para2,sch_1_p4_para2(4),HAS_CLAUSE,subsection
sch_1_p4_para2(4),sch_1_p4_para2(4)(a),HAS_CLAUSE,paragraph
sch_1_p4_para2(4),sch_1_p4_para2(4)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(1),HAS_CLAUSE,subsection
sch_1_p5_para1(1),sch_1_p5_para1(1)(a),HAS_CLAUSE,paragraph
sch_1_p5_para1(1),sch_1_p5_para1(1)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1(1),sch_1_p5_para1(1)(c),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(2),HAS_CLAUSE,subsection
sch_1_p5_para1(2),sch_1_p5_para1(2)(a),HAS_CLAUSE,paragraph
sch_1_p5_para1(2),sch_1_p5_para1(2)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1(2),sch_1_p5_para1(2)(c),HAS_CLAUSE,paragraph
sch_1_p5_para1(2),sch_1_p5_para1(2)(d),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(3),HAS_CLAUSE,subsection
sch_1_p5_para1(3),sch_1_p5_para1(3)(a),HAS_CLAUSE,paragraph
sch_1_p5_para1(3),sch_1_p5_para1(3)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1(3),sch_1_p5_para1(3)(c),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(4),HAS_CLAUSE,subsection
sch_1_p5_para1(4),sch_1_p5_para1(4)(a),HAS_CLAUSE,paragraph
sch_1_p5_para1(4),sch_1_p5_para1(4)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(5),HAS_CLAUSE,subsection
sch_1_p5_para1(5),sch_1_p5_para1(5)(a),HAS_CLAUSE,paragraph
sch_1_p5_para1(5),sch_1_p5_para1(5)(b),HAS_CLAUSE,paragraph
sch_1_p5_para1,sch_1_p5_para1(6),HAS_CLAUSE,subsection
sch_2_p1_para1,sch_2_p1_para1(a),HAS_CLAUSE,paragraph
sch_2_p1_para1,sch_2_p1_para1(b),HAS_CLAUSE,paragraph
sch_2_p2_d1_para1,sch_2_p2_d1_para1(a),HAS_CLAUSE,paragraph
sch_2_p2_d1_para1,sch_2_p2_d1_para1(b),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1,sch_2_p2_d2_para1(1),HAS_CLAUSE,subsection
sch_2_p2_d2_para1(1),sch_2_p2_d2_para1(1)(a),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1(1),sch_2_p2_d2_para1(1)(b),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1(1),sch_2_p2_d2_para1(1)(c),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1(1),sch_2_p2_d2_para1(1)(d),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1,sch_2_p2_d2_para1(2),HAS_CLAUSE,subsection
sch_2_p2_d2_para1(2),sch_2_p2_d2_para1(2)(a),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1(2),sch_2_p2_d2_para1(2)(b),HAS_CLAUSE,paragraph
sch_2_p2_d2_para1,sch_2_p2_d2_para1(3),HAS_CLAUSE,subsection
sch_2_p2_d2_para1,sch_2_p2_d2_para1(4),HAS_CLAUSE,subsection
sch_2_p2_d3_para1,sch_2_p2_d3_para1(a),HAS_CLAUSE,paragraph
sch_2_p2_d3_para1,sch_2_p2_d3_para1(b),HAS_CLAUSE,paragraph
sch_2_p2_d3_para1,sch_2_p2_d3_para1(c),HAS_CLAUSE,paragraph
sch_2_p2_d3_para1,sch_2_p2_d3_para1(d),HAS_CLAUSE,paragraph
sch_2_p3_d1_para3,sch_2_p3_d1_para3(a),HAS_CLAUSE,paragraph
sch_2_p3_d1_para3,sch_2_p3_d1_para3(b),HAS_CLAUSE,paragraph
sch_2_p3_d1_para3,sch_2_p3_d1_para3(c),HAS_CLAUSE,paragraph
sch_2_p3_d2_para1,sch_2_p3_d2_para1(a),HAS_CLAUSE,paragraph
