part_id,chapter_id,number,title,article_range,source_document
part_6_1,ch_6,One,General,19,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
part_6_2,ch_6,Two,Obligations on Personal Data Controllers,20-50,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
part_6_3,ch_6,Three,Obligations on Personal Data Processors,51-52,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
part_6_4,ch_6,Four,Officials or Officers that Protect Personal Data,53-54,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
part_7_1,ch_7,One,Transfer of Personal Data within the Jurisdiction of the Republic of Indonesia,55,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
part_7_2,ch_7,Two,Transfer of Personal Data outside the Jurisdiction of the Republic of Indonesia,56,UU No. 27 of 2022 on Personal Data Protection (Indonesia) - English translation by Wishnu Basuki; KB 2/Indonesia/Personal Data Protection Law.pdf
