source_id,target_id,rel_type,source_document
es_sec_edgar,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_usaspending_gov,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_sam_gov,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_propublica_nonprofit_explorer,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_state_secretary_of_state_databases,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_better_business_bureau_bbb,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_companies_house_uk,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_north_data,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_eurostat_business_registries,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_national_corporate_registries,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_gleif_lei_search,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_zaubacorp,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_asic_australia,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_acra_singapore,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_companies_registry_hong_kong,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_ministry_of_corporate_affairs_india,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_japan_external_trade_organization_jetro,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_regional_corporate_registries,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_international_trade_databases,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_global_financial_databases,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_linkedin,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_glassdoor,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_crunchbase,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_owler,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_builtwith,pt_technology,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_wappalyzer,pt_technology,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_netcraft,pt_technology,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_cloudflare_radar,pt_technology,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_shodan_censys,pt_technology,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_industry_specific_trade_associations,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_market_research_databases,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_patent_databases,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_trademark_registries,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_osha,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_importyeti,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_government_procurement_portals,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_professional_licensing_boards,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
es_reuters,pt_business,HAS_PROFILE_TYPE,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/enterpriseSources.json
