source_id,target_id,rel_type
SOX-S2-a-1,SOX-DEF-S2-APPROPRIATESTATEREGULATORYAUTHORITY,DEFINES
SOX-S2-a-2,SOX-DEF-S2-AUDIT,DEFINES
SOX-S2-a-3,SOX-DEF-S2-AUDITCOMMITTEE,DEFINES
SOX-S2-a-4,SOX-DEF-S2-AUDITREPORT,DEFINES
SOX-S2-a-5,SOX-DEF-S2-BOARD,DEFINES
SOX-S2-a-6,SOX-DEF-S2-COMMISSION,DEFINES
SOX-S2-a-7,SOX-DEF-S2-ISSUER,DEFINES
SOX-S2-a-8,SOX-DEF-S2-NONAUDITSERVICES,DEFINES
SOX-S2-a-9-A,SOX-DEF-S2-PERSONASSOCIATEDWITHAPUBLICACCOUNTINGFIRM,DEFINES
SOX-S2-a-10,SOX-DEF-S2-PROFESSIONALSTANDARDS,DEFINES
SOX-S2-a-11,SOX-DEF-S2-PUBLICACCOUNTINGFIRM,DEFINES
SOX-S2-a-12,SOX-DEF-S2-REGISTEREDPUBLICACCOUNTINGFIRM,DEFINES
SOX-S2-a-13,SOX-DEF-S2-RULESOFTHEBOARD,DEFINES
SOX-S2-a-14,SOX-DEF-S2-SECURITY,DEFINES
SOX-S2-a-15,SOX-DEF-S2-SECURITIESLAWS,DEFINES
SOX-S2-a-16,SOX-DEF-S2-STATE,DEFINES
SOX-S2-a-17,SOX-DEF-S2-FOREIGNAUDITOROVERSIGHTAUTHORITY,DEFINES
SOX-S104-i-1-A,SOX-DEF-S104-COVEREDISSUER,DEFINES
SOX-S104-i-1-B,SOX-DEF-S104-NONINSPECTIONYEAR,DEFINES
SOX-S106-g,SOX-DEF-S106-FOREIGNPUBLICACCOUNTINGFIRM,DEFINES
SOX-S107-b-1,SOX-DEF-S107-PROPOSEDRULE,DEFINES
SOX-S110-1,SOX-DEF-S110-AUDIT,DEFINES
SOX-S110-2,SOX-DEF-S110-AUDITREPORT,DEFINES
SOX-S110-3,SOX-DEF-S110-BROKER,DEFINES
SOX-S110-4,SOX-DEF-S110-DEALER,DEFINES
SOX-S110-5,SOX-DEF-S110-PROFESSIONALSTANDARDS,DEFINES
SOX-S110-6,SOX-DEF-S110-SELFREGULATORYORGANIZATION,DEFINES
SOX-S207-c,SOX-DEF-S207-MANDATORYROTATION,DEFINES
SOX-S306-a-4,SOX-DEF-S306-BLACKOUTPERIOD,DEFINES
SOX-S306-a-5,SOX-DEF-S306-INDIVIDUALACCOUNTPLAN,DEFINES
SOX-S406-c,SOX-DEF-S406-CODEOFETHICS,DEFINES
