source_id,target_id,rel_type,catalogs,source_document
fd_acquisition_supply_chain,risk_third_party_physical_security_exposure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_acquisition_supply_chain,risk_third_party_supply_chain_relationships_visibility_and_controls,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_ai_regulatory_noncompliance,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_bias_discrimination_and_fairness_failures,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_hallucinations_and_unsafe_decision_support,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_lack_of_ai_system_inventory,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_lack_of_model_monitoring_and_drift_detection,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_multi_agent_coordination_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_ai_governance_safety,risk_sensitive_data_leakage_via_ai_outputs,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_authentication_and_session_management_flaws,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_broken_access_control_in_applications,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_cross_site_scripting_and_client_side_attacks,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_injection_vulnerabilities,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_insecure_api_design_and_abuse,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_insecure_deserialization_and_memory_safety_issues,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_insecure_multi_tenancy_isolation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_insufficient_application_security_testing,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_lack_of_runtime_application_protection,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_security_misconfiguration_in_apps,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_server_side_request_forgery_ssrf,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_application_runtime_defense,risk_vulnerable_and_outdated_components,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_emergent_properties_and_or_unintended_consequences,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_incomplete_asset_inventory,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_insecure_asset_configuration_baselines,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_loss_of_integrity_through_unauthorized_changes,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_lost_damaged_or_stolen_asset_s,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_poor_data_asset_classification,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_shadow_it_and_unmanaged_services,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_unauthorized_device_introduction,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_unsupported_or_end_of_life_technology,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_asset_inventory_management,risk_weak_configuration_change_tracking,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_bio_economy_security,risk_genomic_data_exfiltration,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_backup_integrity_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_business_interruption,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_data_loss_corruption,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_dependency_and_concentration_risk,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_inadequate_business_process_continuity_planning,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_inadequate_disaster_recovery_capability,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_information_loss_corruption_or_system_compromise_due_to_non_technical_attack,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_information_loss_corruption_or_system_compromise_due_to_technical_attack,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_insufficient_crisis_management_governance,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_reduction_in_productivity,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_resilience_testing_gaps,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_business_continuity_recovery,risk_single_points_of_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_governance_strategy,risk_inadequate_cloud_compliance_mapping,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_governance_strategy,risk_insufficient_cloud_logging_and_monitoring,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_governance_strategy,risk_overreliance_on_shared_responsibility_assumptions,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_infrastructure_network_security,risk_inadequate_cloud_network_segmentation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_native_application_protection_cnapp,risk_insecure_container_and_kubernetes_posture,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_cloud_control_plane_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_cloud_native_data_protection_gaps,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_cloud_provider_outage_resilience_gaps,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_insecure_saas_tenant_configuration,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_misconfigured_cloud_identity_and_permissions,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_security_posture_management_cspm,risk_public_exposure_of_cloud_storage_and_services,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cloud_workload_protection_cwpp,risk_key_management_and_secret_leakage_in_cloud,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_5g_network_slice_isolation_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_account_fraud_and_identity_abuse,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_aviation_mro_ecosystem_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_blackstart_recovery_dependency_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_compromise_of_engineering_workstations,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_contractor_ecosystem_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_data_confidentiality_breach_of_customer_pii,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_ddos_at_carrier_scale,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_der_distributed_asset_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_disruption_of_transportation_operations,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_environmental_and_safety_incident_escalation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_grid_reliability_impact_from_cyber_event,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_inadequate_it_ot_network_segmentation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_inadequate_ot_asset_inventory,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_inadequate_ot_logging_and_detection,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_inadequate_ot_resilience_and_recovery,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_insecure_ot_protocols,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_insecure_remote_access_to_ot,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_integrity_monitoring_data_tampering,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_loss_of_critical_assets_in_transit,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_loss_of_view_loss_of_control,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_market_infrastructure_disruption,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_market_operations_manipulation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_navigation_and_positioning_integrity_loss,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_operational_resilience_noncompliance,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_orbital_asset_command_intrusion,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_ot_incident_response_immaturity,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_patch_constraints_and_legacy_exposure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_payment_messaging_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_physical_tampering_with_network_ot_equipment,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_pipeline_operational_disruption,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_port_terminal_ot_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_protective_relay_misoperation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_regulatory_reporting_noncompliance,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_safety_system_interaction_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_scada_telemetry_manipulation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_signaling_exploitation_and_interception,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_subscriber_identity_provisioning_fraud,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_supply_chain_compromise_in_network_equipment,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_supply_chain_compromise_of_ot_components,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_third_party_concentration_and_systemic_dependency,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_unauthorized_physical_access_to_ot_sites,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_unauthorized_plc_rtu_logic_changes,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_critical_infrastructure_protection,risk_vehicle_rolling_stock_cybersecurity_failures,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_certificate_lifecycle_failures,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_crypto_agility_gaps,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_harvest_now_decrypt_later_hndl_exposure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_improper_data_disposal,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_inadequate_signing_and_integrity_controls,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_insecure_secrets_management,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_poor_key_management,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_post_quantum_migration_failure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_sensitive_data_in_logs_and_telemetry,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_weak_encryption_at_rest,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_weak_encryption_in_transit,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_cryptography_key_management,risk_weak_tokenization_anonymization_controls,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_data_exposure_due_to_inadequate_data_minimization,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_data_integrity_compromise,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_inadequate_cross_border_data_controls,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_insecure_api_data_access,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_insecure_data_replication_and_backups,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_unauthorized_data_access_to_sensitive_data,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_governance_lifecycle,risk_weak_database_security,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_loss_prevention_dlp,risk_data_exfiltration_undetected,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_loss_prevention_dlp,risk_data_leakage_via_misconfiguration,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_data_loss_prevention_dlp,risk_inadequate_data_loss_prevention_dlp,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_devsecops_automation,risk_insecure_ci_cd_pipelines,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_adversarial_examples_and_evasion,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_agent_goal_hijack_loop,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_inadequate_ai_red_teaming_and_evaluation,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_model_inversion_and_membership_inference,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_model_theft_and_extraction,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_prompt_injection_and_tool_abuse,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_training_data_poisoning,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_emerging_tech_defense,risk_unsafe_autonomous_tool_execution,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_credential_theft_from_endpoints,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_endpoint_privilege_misuse,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_inadequate_endpoint_patching,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_insecure_virtual_desktop_remote_workstation_controls,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_insufficient_edr_coverage,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_insufficient_endpoint_hardening,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_malware_infection_and_persistence,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_rogue_software_execution,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_unmanaged_byod_and_mobile_risk,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_endpoint_security_hardening,risk_usb_removable_media_exposure,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
fd_enterprise_risk_management_erm,risk_cancelled_contract,HAS_RISK,risk,DTOP-OLD/client/src/assets/docs/knowledgeRepository/graph/DtopCatalogs/risk-catalog.json
