threatcategory_id,annex_id,part,number,title,source_document
TC-4.3.1,Annex5,Part A,4.3.1,Threats regarding back-end servers related to vehicles in the field,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.2,Annex5,Part A,4.3.2,Threats to vehicles regarding their communication channels,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.3,Annex5,Part A,4.3.3,Threats to vehicles regarding their update procedures,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.4,Annex5,Part A,4.3.4,Threats to vehicles regarding unintended human actions facilitating a cyber attack,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.5,Annex5,Part A,4.3.5,Threats to vehicles regarding their external connectivity and connections,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.6,Annex5,Part A,4.3.6,Threats to vehicle data/code,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
TC-4.3.7,Annex5,Part A,4.3.7,Potential vulnerabilities that could be exploited if not sufficiently protected or hardened,E/ECE/TRANS/505/Rev.3/Add.154 (4 March 2021) - UN Regulation No. 155; PDF: KB 2/UNECE WP.29 & UN Regulation No. 155 & 156.pdf
